序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
3868,2547,春兴精工,4.73,-0.42%,17.13%,-6834.16万
3869,812,陕西金叶,4.79,-0.42%,19.11%,-5277.34万
3870,99,中信海直,21.31,-0.42%,19.03%,-9473.48万
3871,300763,锦浪科技,74.47,-0.43%,21.59%,-1.09亿
3872,2815,崇达技术,13.89,-0.43%,28.47%,-2.34亿
3873,404,长虹华意,6.87,-0.43%,7.30%,-1588.16万
3874,301029,怡合达,27.37,-0.44%,12.38%,-4824.45万
3875,688439,振华风光,65.91,-0.44%,21.65%,-1254.39万
3876,688626,翔宇医疗,86.74,-0.44%,37.83%,-2095.69万
3877,600918,中泰证券,6.72,-0.44%,4.68%,3209.75万
3878,600712,南宁百货,6.84,-0.44%,19.82%,-5385.93万
3879,600299,安迪苏,9.11,-0.44%,1.26%,-3279.03万
3880,2612,朗姿股份,20.51,-0.44%,23.19%,-5431.44万
3881,826,启迪环境,2.26,-0.44%,16.21%,-4266.68万
3882,301678,新恒汇,67.85,-0.45%,45.30%,-8530.86万
3883,300753,爱朋医疗,39.78,-0.45%,214.56%,-1.62亿
3884,300697,电工合金,17.58,-0.45%,46.26%,2141.25万
3885,2456,欧菲光,11.02,-0.45%,15.88%,-3.55亿
3886,2427,尤夫股份,6.66,-0.45%,12.52%,-5453.46万
3887,928,中钢国际,6.61,-0.45%,10.95%,-3085.73万
3888,538,云南白药,57.13,-0.45%,2.53%,-2.76亿
3889,601033,永兴股份,15.22,-0.46%,12.49%,-4629.63万
3890,688158,优刻得,30.09,-0.46%,61.96%,-3130.77万
3891,603528,多伦科技,10.92,-0.46%,38.82%,-2.28亿
3892,301109,军信股份,15.18,-0.46%,18.72%,-3770.48万
3893,601728,中国电信,6.32,-0.47%,1.10%,-5.38亿
3894,301533,威马农机,40.19,-0.47%,54.58%,-4683.88万
3895,603279,景津装备,16.85,-0.47%,9.01%,-3349.34万
3896,601236,红塔证券,8.49,-0.47%,2.16%,737.55万
3897,600218,全柴动力,10.48,-0.47%,22.09%,-8094.49万
3898,2480,新筑股份,6.29,-0.47%,8.02%,-2508.94万
3899,848,承德露露,8.56,-0.47%,5.65%,-2424.96万
3900,301667,纳百川,74.0,-0.48%,177.75%,-1.27亿
3901,600941,中国移动,100.18,-0.48%,8.90%,-5.34亿
3902,605155,西大门,18.66,-0.48%,27.54%,-3992.35万
3903,601778,晶科科技,4.11,-0.48%,23.63%,-1.90亿
3904,600901,江苏金租,6.28,-0.48%,2.97%,435.38万
3905,300256,星星科技,4.11,-0.48%,12.46%,-4948.58万
3906,2966,苏州银行,8.26,-0.48%,4.50%,-1.89亿
3907,887,中鼎股份,23.0,-0.48%,16.99%,-3.33亿
3908,601990,南京证券,8.16,-0.49%,3.73%,-5370.50万
3909,601107,四川成渝,6.07,-0.49%,2.54%,2129.86万
3910,600360,*ST华微,8.11,-0.49%,10.14%,-1.09亿
3911,300403,汉宇集团,14.34,-0.49%,26.61%,-3031.47万
3912,2168,*ST惠程,4.09,-0.49%,4.40%,-582.89万
3913,300839,博汇股份,12.06,-0.50%,7.38%,-827.94万
3914,600743,华远控股,1.99,-0.50%,7.21%,-8155.65万
3915,600523,贵航股份,15.97,-0.50%,18.64%,-3478.71万
3916,600308,华泰股份,3.95,-0.50%,7.03%,-5600.09万
3917,300771,智莱科技,15.94,-0.50%,76.21%,-2.68亿
3918,688729,屹唐股份,25.94,-0.50%,39.95%,-2.06亿
3919,417,合百集团,8.0,-0.50%,37.71%,-1.10亿
3920,301048,金鹰重工,11.75,-0.51%,5.35%,-2146.55万
3921,603136,天目湖,11.76,-0.51%,12.16%,-1630.39万
3922,2631,德尔未来,5.88,-0.51%,24.58%,-9957.23万
3923,688798,艾为电子,78.26,-0.52%,13.34%,1067.26万
3924,603958,哈森股份,13.32,-0.52%,9.21%,407.92万
3925,603288,海天味业,38.18,-0.52%,1.16%,-1.27亿
3926,600483,福能股份,9.53,-0.52%,3.60%,-1.67亿
3927,300326,ST凯利,5.69,-0.52%,5.05%,-2373.54万
3928,2426,胜利精密,3.84,-0.52%,26.85%,-7203.52万
3929,688328,深科达,30.42,-0.52%,35.90%,-1438.25万
3930,617,中油资本,9.62,-0.52%,6.48%,-5.37亿
3931,568,泸州老窖,118.0,-0.52%,3.45%,-2.93亿
3932,603789,*ST星农,5.59,-0.53%,7.07%,-1755.91万
3933,603335,迪生力,5.59,-0.53%,17.02%,-1651.88万
3934,600182,S佳通,15.15,-0.53%,7.38%,-2944.37万
3935,300096,ST易联众,7.45,-0.53%,7.48%,-3240.66万
3936,2816,*ST和科,22.68,-0.53%,18.11%,-4431.92万
3937,301357,北方长龙,146.68,-0.54%,120.71%,-5101.28万
3938,600938,中国海油,29.63,-0.54%,9.92%,-3.59亿
3939,603767,中马传动,24.16,-0.54%,18.07%,-1812.04万
3940,300665,飞鹿股份,9.22,-0.54%,31.93%,-7672.46万
3941,2655,共达电声,12.93,-0.54%,20.41%,413.85万
3942,816,智慧农业,3.66,-0.54%,25.09%,-1.03亿
3943,786,北新建材,25.6,-0.54%,5.04%,-3.11亿
3944,517,荣安地产,1.83,-0.54%,5.29%,-107.92万
3945,601606,长城军工,49.02,-0.55%,39.91%,-4.07亿
3946,2806,华锋股份,12.6,-0.55%,26.73%,-4131.53万
3947,2563,森马服饰,5.44,-0.55%,6.59%,-9060.66万
3948,819,岳阳兴长,16.21,-0.55%,13.61%,-1.00亿
3949,300877,金春股份,30.02,-0.56%,29.92%,-8118.15万
3950,601326,秦港股份,3.53,-0.56%,2.39%,-1860.81万
3951,601163,三角轮胎,14.27,-0.56%,3.02%,-5071.63万
3952,600746,江苏索普,7.13,-0.56%,2.69%,-2956.86万
3953,1338,永顺泰,12.27,-0.57%,8.27%,-3064.11万
3954,300530,领湃科技,27.75,-0.57%,9.11%,-297.53万
3955,600459,贵研铂业,21.0,-0.57%,48.63%,-6.50亿
3956,300767,震安科技,20.85,-0.57%,25.78%,2519.39万
3957,603898,好莱客,13.74,-0.58%,10.09%,-3608.61万
3958,605377,华旺科技,8.59,-0.58%,10.06%,-2629.19万
3959,2263,大东南,3.44,-0.58%,14.86%,-6111.63万
3960,2146,荣盛发展,1.7,-0.58%,61.50%,-4.32亿
3961,2077,大港股份,15.38,-0.58%,22.85%,-1.08亿
3962,688307,中润光学,43.99,-0.59%,30.92%,-2887.56万
3963,601156,东航物流,18.5,-0.59%,6.40%,8318.12万
3964,603332,苏州龙杰,13.44,-0.59%,19.32%,-5908.06万
3965,600171,上海贝岭,32.17,-0.59%,16.34%,-7383.63万
3966,300739,明阳电路,18.38,-0.59%,32.13%,-1.32亿
3967,603406,天富龙,40.02,-0.60%,33.09%,-4565.87万
3968,603788,宁波高发,16.47,-0.60%,5.55%,466.47万
3969,600795,国电电力,4.97,-0.60%,5.06%,-3.22亿
3970,600303,曙光股份,3.29,-0.60%,16.26%,-1911.43万
3971,603032,德新科技,19.45,-0.61%,13.99%,-4356.60万
3972,723,美锦能源,4.86,-0.61%,11.67%,-1.67亿
3973,3032,*ST传智,6.42,-0.62%,8.95%,-1459.95万
3974,603042,华脉科技,17.56,-0.62%,41.00%,-5728.88万
3975,600988,赤峰黄金,31.81,-0.62%,21.65%,-4.90亿
3976,600114,东睦股份,30.21,-0.62%,15.21%,-1.67亿
3977,300755,华致酒行,17.56,-0.62%,5.81%,-1690.87万
3978,977,浪潮信息,67.66,-0.63%,23.45%,6525.40万
3979,712,锦龙股份,12.53,-0.63%,14.26%,-8194.14万
3980,519,中兵红箭,18.95,-0.63%,25.37%,9577.75万
3981,301022,海泰科,32.69,-0.64%,24.73%,-821.45万
3982,603381,永臻股份,20.32,-0.64%,11.39%,-2024.90万
3983,300825,阿尔特,10.86,-0.64%,32.33%,-3791.41万
3984,600641,先导基电,18.51,-0.64%,23.67%,-2.45亿
3985,600461,洪城环境,9.33,-0.64%,4.75%,-632.85万
3986,600206,有研新材,21.7,-0.64%,24.33%,-1665.44万
3987,2249,大洋电机,10.84,-0.64%,32.65%,-2.66亿
3988,301150,中一科技,44.06,-0.65%,25.86%,-8109.14万
3989,301100,风光股份,21.29,-0.65%,7.50%,-1093.71万
3990,300808,久量股份,28.95,-0.65%,15.04%,-462.03万
3991,2182,宝武镁业,16.84,-0.65%,25.28%,-8752.89万
3992,688280,精进电动,9.01,-0.66%,12.93%,-2362.48万
3993,600008,首创环保,3.03,-0.66%,4.33%,1219.97万
3994,2285,世联行,3.0,-0.66%,28.59%,-5901.06万
3995,3003,天元股份,13.29,-0.67%,36.89%,-3141.68万
3996,603611,诺力股份,23.9,-0.67%,10.02%,-509.07万
3997,600110,诺德股份,7.39,-0.67%,22.16%,-1.28亿
3998,600615,鑫源智造,11.79,-0.67%,8.49%,-1015.01万
3999,2669,康达新材,14.83,-0.67%,38.51%,-8970.45万
4000,688523,航天环宇,74.12,-0.68%,124.94%,1.60亿
4001,1339,智微智能,53.71,-0.68%,28.68%,-6859.12万
4002,688793,倍轻松,23.52,-0.68%,16.91%,-1628.56万
4003,2567,唐人神,4.41,-0.68%,8.62%,-7930.73万
4004,783,长江证券,8.79,-0.68%,10.49%,-1.69亿
4005,656,*ST金科,1.45,-0.68%,6.11%,-4597.25万
4006,1256,炜冈科技,21.55,-0.69%,9.89%,-1436.47万
4007,603565,中谷物流,10.1,-0.69%,3.36%,-7710.47万
4008,948,南天信息,18.58,-0.69%,24.01%,3746.80万
4009,603196,日播时尚,25.57,-0.70%,7.53%,-5699.61万
4010,603855,华荣股份,19.83,-0.70%,4.61%,-1333.78万
4011,601799,星宇股份,126.93,-0.70%,2.62%,-3806.72万
4012,600993,马应龙,28.28,-0.70%,7.17%,-8468.59万
4013,300397,天和防务,15.7,-0.70%,76.66%,-6098.47万
4014,89,深圳机场,7.0,-0.71%,3.30%,-6173.77万
4015,600326,西藏天路,11.16,-0.71%,15.47%,-1.68亿
4016,402,金融街,2.8,-0.71%,4.35%,-2816.84万
4017,21,深科技,26.7,-0.71%,35.72%,-8.24亿
4018,601988,中国银行,5.55,-0.72%,0.68%,-6.24亿
4019,600163,中闽能源,5.48,-0.72%,7.51%,-9155.58万
4020,300793,佳禾智能,17.98,-0.72%,38.26%,-6830.43万
4021,300177,中海达,10.98,-0.72%,60.32%,-1.47亿
4022,2124,天邦食品,2.75,-0.72%,9.85%,-9633.94万
4023,600018,上港集团,5.44,-0.73%,0.63%,-830.14万
4024,300135,宝利国际,4.09,-0.73%,13.52%,-1435.87万
4025,2930,宏川智慧,10.93,-0.73%,9.22%,-2503.15万
4026,2534,西子洁能,16.35,-0.73%,11.28%,-1.14亿
4027,415,渤海租赁,4.08,-0.73%,10.02%,5222.38万
4028,603219,富佳股份,17.44,-0.74%,6.66%,-1472.28万
4029,300857,协创数据,187.01,-0.74%,28.68%,3.85亿
4030,601311,骆驼股份,9.33,-0.74%,10.36%,-1.02亿
4031,600212,绿能慧充,8.0,-0.74%,18.71%,-5828.21万
4032,731,四川美丰,6.66,-0.75%,6.01%,-3524.89万
4033,600318,新力金融,9.15,-0.76%,21.06%,-4345.00万
4034,601108,财通证券,8.98,-0.77%,8.24%,-9844.22万
4035,2545,东方铁塔,20.56,-0.77%,7.31%,-3490.03万
4036,2130,沃尔核材,26.95,-0.77%,36.94%,-8.40亿
4037,301225,恒勃股份,153.19,-0.78%,40.81%,1210.90万
4038,429,粤高速A,11.49,-0.78%,2.39%,-2774.93万
4039,603202,天有为,92.5,-0.79%,15.93%,-6325.56万
4040,301487,盟固利,22.5,-0.79%,25.09%,-6743.38万
4041,603002,宏昌电子,7.57,-0.79%,12.44%,-8589.09万
4042,600210,紫江企业,7.54,-0.79%,8.39%,-6635.66万
4043,300428,立中集团,23.78,-0.79%,17.73%,-9776.63万
4044,2825,纳尔股份,11.35,-0.79%,21.99%,-2900.77万
4045,2370,亚太药业,7.53,-0.79%,29.49%,-1.20亿
4046,564,供销大集,2.5,-0.79%,12.62%,-3.69亿
4047,603477,巨星农牧,17.42,-0.80%,6.73%,-6333.40万
4048,601919,中远海控,14.85,-0.80%,2.72%,-7.11亿
4049,600079,ST人福,18.63,-0.80%,10.92%,-5.30亿
4050,603919,金徽酒,20.75,-0.81%,4.23%,-3064.80万
4051,600495,晋西车轴,4.92,-0.81%,8.46%,-3350.20万
4052,300443,金雷股份,29.46,-0.81%,27.52%,-1.42亿
4053,2872,ST天圣,4.87,-0.81%,6.12%,-296.12万
4054,2614,奥佳华,7.36,-0.81%,24.64%,-2778.19万
4055,2036,联创电子,12.21,-0.81%,60.13%,315.73万
4056,603085,天成自控,12.05,-0.82%,22.54%,-8499.84万
4057,601598,中国外运,6.06,-0.82%,1.98%,-5671.63万
4058,600199,金种子酒,9.72,-0.82%,7.68%,-5592.37万
4059,2556,辉隆股份,6.04,-0.82%,9.06%,-8299.97万
4060,688147,微导纳米,69.39,-0.83%,10.46%,-1.23亿
4061,603568,伟明环保,25.17,-0.83%,2.71%,-8454.83万
4062,1323,慕思股份,26.07,-0.84%,3.24%,-2326.24万
4063,603577,汇金通,10.65,-0.84%,19.77%,-4296.72万
4064,601068,中铝国际,5.93,-0.84%,9.11%,-6386.13万
4065,600908,无锡银行,5.92,-0.84%,3.83%,-2758.01万
4066,600727,鲁北化工,7.05,-0.84%,7.79%,-2928.64万
4067,600507,方大特钢,5.9,-0.84%,5.23%,-4532.74万
4068,600322,津投城开,2.35,-0.84%,9.70%,-964.72万
4069,600153,建发股份,9.39,-0.84%,3.63%,-1.13亿
4070,2265,建设工业,27.11,-0.84%,8.37%,-29.52万
4071,2228,合兴包装,4.72,-0.84%,63.94%,-3.26亿
4072,301182,凯旺科技,40.76,-0.85%,13.93%,-1514.03万
4073,605166,聚合顺,10.54,-0.85%,5.92%,-1035.54万
4074,300670,大烨智能,6.96,-0.85%,28.48%,-145.43万
4075,2497,雅化集团,24.36,-0.85%,31.52%,1.21亿
4076,2014,永新股份,11.7,-0.85%,2.79%,-2525.14万
4077,301525,儒竞科技,88.41,-0.86%,16.89%,-4117.54万
4078,688484,南芯科技,41.68,-0.86%,13.94%,-1.08亿
4079,600927,永安期货,16.12,-0.86%,3.23%,-1759.44万
4080,300761,立华股份,20.63,-0.86%,7.55%,-7282.64万
4081,926,福星股份,2.31,-0.86%,11.79%,-2054.80万
4082,605378,野马电池,22.87,-0.87%,9.29%,-4036.32万
4083,603777,来伊份,13.72,-0.87%,24.40%,-6060.02万
4084,2886,沃特股份,22.79,-0.87%,39.01%,-1.05亿
4085,600929,雪天盐业,5.6,-0.88%,4.58%,-2829.53万
4086,688069,德林海,23.69,-0.88%,4.51%,-903.24万
4087,2890,弘宇股份,14.69,-0.88%,5.03%,-23.18万
4088,761,本钢板材,3.36,-0.88%,2.10%,341.65万
4089,30,富奥股份,5.61,-0.88%,5.70%,-1365.00万
4090,603937,丽岛新材,12.22,-0.89%,8.39%,116.25万
4091,600933,爱柯迪,19.94,-0.89%,7.92%,-5330.78万
4092,725,京东方A,4.46,-0.89%,13.20%,-929.60万
4093,688059,华锐精密,81.46,-0.90%,14.97%,-5739.26万
4094,2749,国光股份,13.18,-0.90%,3.47%,-3950.46万
4095,603587,地素时尚,13.13,-0.91%,3.57%,-2310.75万
4096,600750,江中药业,22.76,-0.91%,4.91%,-6155.61万
4097,2253,*ST智胜,10.89,-0.91%,11.90%,-2558.27万
4098,3026,中晶科技,31.45,-0.91%,18.29%,-87.52万
4099,750,国海证券,4.37,-0.91%,9.94%,-1.15亿
4100,655,金岭矿业,9.78,-0.91%,10.10%,-1756.51万
4101,65,北方国际,11.97,-0.91%,16.55%,-8985.22万
4102,601061,中信金属,15.15,-0.92%,26.62%,-1.23亿
4103,601136,首创证券,19.29,-0.92%,3.32%,-1.23亿
4104,688819,天能股份,33.55,-0.92%,2.21%,-5176.14万
4105,605369,拱东医疗,19.43,-0.92%,3.71%,165.80万
4106,300976,达瑞电子,64.63,-0.92%,23.89%,-1.82亿
4107,600730,中国高科,11.9,-0.92%,41.68%,-2.13亿
4108,600702,舍得酒业,57.02,-0.92%,12.47%,-1.27亿
4109,300680,隆盛科技,52.85,-0.92%,62.69%,-2628.80万
4110,300134,大富科技,12.94,-0.92%,13.64%,222.66万
4111,600177,雅戈尔,7.48,-0.93%,1.84%,-763.85万
4112,2657,中科金财,29.7,-0.93%,51.59%,-8548.74万
4113,300989,蕾奥规划,16.95,-0.94%,29.17%,-821.45万
4114,603312,西典新能,47.56,-0.94%,26.37%,-9374.59万
4115,300709,精研科技,47.3,-0.94%,40.16%,-1.14亿
4116,300410,正业科技,8.41,-0.94%,18.53%,-2897.79万
4117,2876,三利谱,24.34,-0.94%,13.21%,2741.62万
4118,688312,燕麦科技,34.54,-0.95%,12.50%,-4730.75万
4119,601155,新城控股,14.66,-0.95%,3.59%,580.34万
4120,2676,顺威股份,8.36,-0.95%,15.37%,-4789.25万
4121,2626,金达威,19.82,-0.95%,8.10%,-3843.39万
4122,1239,永达股份,16.5,-0.96%,22.03%,-2188.01万
4123,605339,南侨食品,19.5,-0.96%,5.63%,-5957.10万
4124,1332,锡装股份,60.58,-0.96%,40.92%,-1.01亿
4125,603668,天马科技,16.56,-0.96%,18.38%,-4445.21万
4126,603421,鼎信通讯,7.23,-0.96%,13.03%,-3780.69万
4127,2570,贝因美,6.16,-0.96%,19.46%,-8651.31万
4128,2481,双塔食品,5.14,-0.96%,8.46%,-6612.28万
4129,300789,唐源电气,23.55,-0.97%,15.49%,-3699.89万
4130,300258,精锻科技,14.29,-0.97%,21.81%,-9224.36万
4131,2673,西部证券,8.13,-0.97%,6.02%,-9228.65万
4132,2611,东方精工,19.32,-0.97%,48.22%,-3.31亿
4133,301486,致尚科技,128.29,-0.98%,55.49%,-2.69亿
4134,600132,重庆啤酒,52.31,-0.98%,2.52%,-4087.16万
4135,300211,*ST亿通,9.1,-0.98%,7.60%,-2206.26万
4136,2540,亚太科技,7.07,-0.98%,15.44%,-8048.80万
4137,2414,高德红外,16.15,-0.98%,22.98%,-3.68亿
4138,2001,新和成,25.3,-0.98%,4.45%,-1.35亿
4139,868,安凯客车,5.03,-0.98%,9.27%,-2328.25万
4140,301459,丰茂股份,44.02,-0.99%,22.91%,-269.63万
4141,300303,聚飞光电,6.98,-0.99%,22.18%,-4769.18万
4142,2765,蓝黛科技,13.04,-0.99%,26.78%,-1.17亿
4143,2232,启明信息,20.08,-0.99%,23.61%,-2413.89万
4144,600710,苏美达,10.84,-1.00%,5.59%,-1.01亿
4145,2128,电投能源,29.74,-1.00%,4.05%,-1.57亿
4146,601568,北元集团,3.94,-1.01%,3.19%,-3444.26万
4147,600563,法拉电子,107.0,-1.01%,8.76%,-1.52亿
4148,2983,芯瑞达,23.2,-1.02%,27.14%,-3336.13万
4149,2522,浙江众成,5.8,-1.02%,33.71%,-1.82亿
4150,688087,英科再生,30.81,-1.03%,4.24%,-993.91万
4151,603389,*ST亚振,45.38,-1.03%,6.01%,-5126.77万
4152,601113,华鼎股份,4.79,-1.03%,20.91%,-1.02亿
4153,600745,闻泰科技,38.58,-1.03%,18.79%,-6.28亿
4154,300673,佩蒂股份,18.34,-1.03%,22.29%,-2597.24万
4155,605333,沪光股份,31.48,-1.04%,10.70%,-2.43亿
4156,300975,商络电子,13.29,-1.04%,35.58%,-2.00亿
4157,688569,铁科轨道,21.98,-1.04%,3.11%,309.49万
4158,603656,泰禾智能,22.88,-1.04%,8.81%,-1803.84万
4159,300718,长盛轴承,83.51,-1.04%,24.95%,945.21万
4160,300300,海峡创新,14.28,-1.04%,89.39%,-3.10亿
4161,2926,华西证券,9.45,-1.05%,5.21%,-7869.43万
4162,603893,瑞芯微,186.0,-1.06%,13.89%,-1230.02万
4163,603871,嘉友国际,13.94,-1.06%,4.15%,-1314.11万
4164,603167,渤海轮渡,9.34,-1.06%,6.90%,-3725.23万
4165,1311,多利科技,32.29,-1.07%,59.40%,-4287.23万
4166,601878,浙商证券,11.11,-1.07%,5.43%,-4627.66万
4167,601169,北京银行,5.53,-1.07%,2.51%,-3.74亿
4168,600713,南京医药,5.54,-1.07%,9.95%,-5160.16万
4169,600369,西南证券,4.6,-1.08%,4.18%,-2467.35万
4170,2297,博云新材,11.93,-1.08%,79.53%,-1.44亿
4171,9,中国宝安,10.06,-1.08%,7.84%,-1.65亿
4172,600377,宁沪高速,11.83,-1.09%,1.75%,-1.44亿
4173,600019,宝钢股份,7.27,-1.09%,2.38%,-1.58亿
4174,2896,中大力德,87.26,-1.09%,25.95%,-378.56万
4175,2839,张家港行,4.54,-1.09%,5.78%,-1078.73万
4176,2175,东方智造,4.52,-1.09%,23.05%,-7866.02万
4177,881,中广核技,9.06,-1.09%,23.89%,-4681.70万
4178,301449,天溯计量,80.82,-1.10%,135.38%,-1.20亿
4179,2214,*ST大立,18.83,-1.10%,5.06%,-9993.57万
4180,688566,吉贝尔,30.24,-1.11%,6.71%,-2805.64万
4181,688396,华润微,56.33,-1.11%,8.05%,-3.28亿
4182,2495,佳隆股份,2.68,-1.11%,18.66%,-1566.08万
4183,1696,宗申动力,22.19,-1.11%,17.82%,-1.84亿
4184,581,威孚高科,20.51,-1.11%,8.16%,-1.02亿
4185,601008,连云港,5.28,-1.12%,7.09%,-4914.50万
4186,600998,九州通,5.29,-1.12%,5.41%,-1.11亿
4187,600521,华海药业,17.69,-1.12%,12.68%,-1.73亿
4188,2500,山西证券,6.18,-1.12%,5.31%,-915.43万
4189,3015,日久光电,15.76,-1.13%,14.87%,-4593.82万
4190,603255,鼎际得,29.82,-1.13%,12.28%,-255.58万
4191,603879,永悦科技,7.03,-1.13%,41.28%,-8426.23万
4192,300179,四方达,15.73,-1.13%,61.05%,-2.06亿
4193,2367,康力电梯,7.9,-1.13%,9.38%,-5119.94万
4194,2312,川发龙蟒,11.41,-1.13%,11.13%,-1.86亿
4195,301499,维科精密,30.45,-1.14%,50.21%,-4295.68万
4196,301307,美利信,33.89,-1.14%,30.96%,-6358.55万
4197,1298,好上好,30.36,-1.14%,34.70%,-1.02亿
4198,2973,侨银股份,13.9,-1.14%,7.77%,635.07万
4199,601818,光大银行,3.46,-1.14%,2.22%,-2.31亿
4200,301238,瑞泰新材,21.57,-1.15%,9.65%,-8930.48万
4201,601519,大智慧,14.6,-1.15%,25.48%,1.26亿
4202,601006,大秦铁路,5.15,-1.15%,5.03%,-5.16亿
4203,600650,锦江在线,16.4,-1.15%,22.69%,-7501.75万
4204,300669,沪宁股份,25.69,-1.15%,5.39%,-1244.08万
4205,300154,瑞凌股份,9.48,-1.15%,8.93%,-1454.06万
4206,2752,昇兴股份,6.9,-1.15%,22.76%,-1.58亿
4207,603328,依顿电子,11.11,-1.16%,11.80%,-1.12亿
4208,2326,永太科技,25.61,-1.16%,47.92%,-5.20亿
4209,601238,广汽集团,8.46,-1.17%,3.46%,-2.35亿
4210,600184,光电股份,20.2,-1.17%,27.64%,-6789.36万
4211,2827,高争民爆,38.05,-1.17%,10.87%,-1.20亿
4212,600803,新奥股份,20.09,-1.18%,1.33%,-1.26亿
4213,603688,石英股份,38.49,-1.18%,12.62%,414.44万
4214,600809,山西汾酒,176.98,-1.18%,2.15%,-2.84亿
4215,600606,绿地控股,1.68,-1.18%,3.73%,-4944.50万
4216,301075,多瑞医药,55.69,-1.19%,7.70%,1828.63万
4217,603586,金麒麟,19.15,-1.19%,7.18%,-2979.82万
4218,600519,贵州茅台,1411.0,-1.19%,1.31%,-14.85亿
4219,651,格力电器,40.33,-1.20%,3.34%,-15.14亿
4220,2274,华昌化工,5.73,-1.21%,6.03%,-1682.64万
4221,801,四川九洲,17.19,-1.21%,23.61%,2954.25万
4222,601187,厦门银行,7.24,-1.23%,3.28%,-1839.22万
4223,419,通程控股,6.41,-1.23%,16.69%,-796.16万
4224,600109,国金证券,9.58,-1.24%,6.63%,-9537.10万
4225,2386,天原股份,5.58,-1.24%,12.66%,-9899.03万
4226,685,中山公用,11.98,-1.24%,10.45%,-1.62亿
4227,603160,汇顶科技,80.63,-1.25%,7.34%,-5868.04万
4228,601328,交通银行,7.09,-1.25%,2.34%,-4.50亿
4229,600383,金地集团,3.15,-1.25%,12.00%,-1.52亿
4230,300445,康斯特,25.23,-1.25%,70.58%,-6863.96万
4231,2329,皇氏集团,3.94,-1.25%,41.87%,-1.56亿
4232,625,长安汽车,11.82,-1.25%,4.83%,-6.60亿
4233,59,华锦股份,5.52,-1.25%,8.47%,-222.36万
4234,2165,红宝丽,7.84,-1.26%,25.33%,-9894.32万
4235,2513,蓝丰生化,7.07,-1.26%,33.24%,-5839.19万
4236,716,黑芝麻,6.26,-1.26%,20.44%,-1.20亿
4237,688116,天奈科技,48.95,-1.27%,15.86%,-1.36亿
4238,601128,常熟银行,7.01,-1.27%,5.66%,-2.31亿
4239,300602,飞荣达,31.93,-1.27%,34.08%,1060.02万
4240,828,东莞控股,10.91,-1.27%,3.54%,-1832.15万
4241,301069,凯盛新材,27.87,-1.28%,37.16%,-3.88亿
4242,301538,骏鼎达,81.81,-1.29%,39.65%,-6336.96万
4243,688359,三孚新科,68.37,-1.29%,8.57%,-5250.25万
4244,603200,上海洗霸,76.67,-1.29%,25.88%,-1.47亿
4245,600426,华鲁恒升,32.85,-1.29%,3.69%,-1.40亿
4246,301191,菲菱科思,109.7,-1.30%,36.65%,-1.32亿
4247,603124,江南新材,85.6,-1.30%,47.76%,-4137.95万
4248,600178,东安动力,12.86,-1.30%,17.02%,-9315.50万
4249,2869,金溢科技,25.02,-1.30%,23.38%,-7945.93万
4250,2239,奥特佳,3.03,-1.30%,13.80%,-1.33亿
4251,601963,重庆银行,10.55,-1.31%,2.98%,-1822.32万
4252,603868,飞科电器,41.53,-1.31%,3.24%,3881.63万
4253,300953,震裕科技,165.7,-1.31%,24.27%,8238.60万
4254,600007,中国国贸,19.54,-1.31%,1.38%,-1735.68万
4255,301383,天键股份,36.7,-1.32%,30.16%,2576.25万
4256,600648,外高桥,10.47,-1.32%,2.31%,-3010.06万
4257,2468,申通快递,13.42,-1.32%,6.70%,-7257.64万
4258,2200,*ST交投,7.47,-1.32%,4.71%,-470.77万
4259,301035,润丰股份,69.96,-1.33%,2.02%,1035.71万
4260,300650,太龙股份,17.08,-1.33%,32.98%,-5648.87万
4261,603008,喜临门,20.72,-1.33%,25.51%,-2402.95万
4262,600009,上海机场,32.53,-1.33%,3.31%,-2.84亿
4263,300726,宏达电子,50.95,-1.34%,52.72%,-2.42亿
4264,300084,海默科技,10.34,-1.34%,33.59%,-9158.48万
4265,605133,嵘泰股份,34.46,-1.35%,17.52%,-4208.08万
4266,2553,南方精工,27.12,-1.35%,30.95%,-9009.67万
4267,603194,中力股份,39.9,-1.36%,7.09%,-907.16万
4268,600622,光大嘉宝,2.9,-1.36%,16.10%,-7892.93万
4269,2775,文科股份,4.36,-1.36%,12.24%,-27.19万
4270,2377,国创高新,2.9,-1.36%,12.14%,-432.23万
4271,16,深康佳A,5.07,-1.36%,10.20%,-1.33亿
4272,688048,长光华芯,123.98,-1.37%,48.29%,-3.58亿
4273,300939,秋田微,35.16,-1.37%,19.43%,-1448.67万
4274,603336,宏辉果蔬,8.67,-1.37%,10.49%,-4189.69万
4275,603786,科博达,82.1,-1.37%,3.88%,-1904.14万
4276,600460,士兰微,28.89,-1.37%,14.09%,-3.06亿
4277,728,国元证券,8.64,-1.37%,5.82%,-1.14亿
4278,2196,方正电机,15.01,-1.38%,94.20%,-9410.30万
4279,582,北部湾港,9.31,-1.38%,11.47%,-2.82亿
4280,300429,强力新材,15.58,-1.39%,94.20%,-2.84亿
4281,300056,中创环保,8.49,-1.39%,25.64%,-6442.76万
4282,300035,中科电气,22.0,-1.39%,34.99%,-1.96亿
4283,2169,智光电气,11.32,-1.39%,41.15%,-2.55亿
