序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
2870,603030,全筑股份,2.7,1.89%,17.57%,-20641100.0
2871,300747,锐科激光,29.08,1.89%,21.70%,-128000000.0
2872,300307,慈星股份,8.09,1.89%,15.54%,-64543200.0
2873,690,宝新能源,4.84,1.89%,9.35%,33885300.0
2874,603052,可川科技,31.94,1.88%,56.05%,-15701400.000000002
2875,688367,工大高科,20.57,1.88%,7.81%,12118200.0
2876,601328,交通银行,7.57,1.88%,1.90%,233000000.0
2877,600862,中航高科,25.95,1.88%,7.01%,-127000000.0
2878,2932,明德生物,21.16,1.88%,13.15%,-22174500.0
2879,950,重药控股,5.42,1.88%,8.65%,-43240200.00000001
2880,778,新兴铸管,3.79,1.88%,4.82%,-50833500.0
2881,59,华锦股份,5.41,1.88%,8.05%,17687900.0
2882,605178,时空科技,25.63,1.87%,33.56%,-58679799.99999999
2883,603017,中衡设计,9.79,1.87%,10.08%,-10839600.0
2884,600936,广西广电,3.81,1.87%,4.61%,-15895400.0
2885,600792,云煤能源,3.82,1.87%,8.61%,909400.0
2886,600025,华能水电,9.27,1.87%,0.59%,96614700.0
2887,2298,中电鑫龙,10.88,1.87%,212.43%,-2217000000.0
2888,301289,国缆检测,53.08,1.86%,7.28%,-5946600.0
2889,688779,五矿新能,6.03,1.86%,7.21%,24987300.0
2890,601099,太平洋,4.39,1.86%,29.54%,55395300.0
2891,600854,春兰股份,5.49,1.86%,9.10%,9481800.0
2892,2125,湘潭电化,13.7,1.86%,33.53%,-194000000.0
2893,1872,招商港口,20.76,1.86%,0.95%,-2355900.0
2894,603511,爱慕股份,15.45,1.85%,4.07%,7642300.0
2895,802,北京文化,4.95,1.85%,22.38%,-15453800.000000002
2896,620,盈新发展,1.65,1.85%,9.16%,-21124400.0
2897,301006,迈拓股份,17.17,1.84%,13.09%,3122600.0
2898,603889,新澳股份,6.09,1.84%,5.76%,-11515800.0
2899,601789,宁波建工,5.54,1.84%,19.55%,-33581500.0
2900,601688,华泰证券,22.15,1.84%,8.02%,308000000.0
2901,600299,安迪苏,10.53,1.84%,1.46%,-4575800.0
2902,300402,宝色股份,19.96,1.84%,22.48%,-56210500.0
2903,2451,摩恩电气,7.2,1.84%,11.62%,20733000.0
2904,601678,滨化股份,4.46,1.83%,8.71%,24524800.0
2905,600961,株冶集团,12.79,1.83%,25.72%,-206999999.99999997
2906,600897,厦门空港,15.06,1.83%,4.61%,-10017400.0
2907,600801,华新水泥,15.62,1.83%,9.09%,54576200.0
2908,2940,昂利康,50.56,1.83%,42.20%,-118000000.0
2909,2668,TCL智家,10.57,1.83%,7.40%,17264000.0
2910,815,美利云,14.48,1.83%,38.06%,-241000000.0
2911,523,红棉股份,3.33,1.83%,7.28%,4610300.0
2912,96,广聚能源,12.26,1.83%,12.55%,9396600.0
2913,1356,富岭股份,15.11,1.82%,31.17%,21665900.0
2914,301508,中机认检,35.75,1.82%,31.04%,3765800.0
2915,421,南京公用,6.73,1.82%,9.92%,12114800.0
2916,600868,梅雁吉祥,2.79,1.82%,10.09%,-41262700.00000001
2917,300719,安达维尔,19.04,1.82%,25.41%,-6008900.0
2918,2735,王子新材,15.7,1.82%,50.69%,-33828300.0
2919,2414,高德红外,12.85,1.82%,13.99%,-77141700.0
2920,2403,爱仕达,15.66,1.82%,34.19%,-105000000.0
2921,425,徐工机械,8.94,1.82%,6.72%,106000000.0
2922,301390,经纬股份,38.73,1.81%,18.83%,-4633500.0
2923,688697,纽威数控,15.75,1.81%,8.22%,-28823400.0
2924,300856,科思股份,15.72,1.81%,7.41%,14844300.0
2925,603718,海利生物,7.32,1.81%,11.97%,-42617299.99999999
2926,300411,金盾股份,14.03,1.81%,34.21%,-53999500.0
2927,300380,安硕信息,51.11,1.81%,48.59%,-7164299.999999999
2928,2923,润都股份,14.6,1.81%,33.54%,-135000000.0
2929,2864,盘龙药业,30.9,1.81%,28.67%,-38364900.0
2930,301262,海看股份,27.0,1.81%,28.42%,-54405000.0
2931,2297,博云新材,9.0,1.81%,24.50%,-67078000.0
2932,30,富奥股份,6.19,1.81%,4.88%,-37466300.0
2933,603659,璞泰来,18.71,1.80%,5.84%,-22648600.0
2934,601882,海天精工,20.38,1.80%,4.72%,-16755100.0
2935,601066,中信建投,27.72,1.80%,2.00%,-29721600.0
2936,600581,八一钢铁,4.53,1.80%,36.23%,-111000000.00000001
2937,300833,浩洋股份,36.84,1.80%,9.89%,-2089300.0
2938,2840,华统股份,10.75,1.80%,7.82%,-1256800.0
2939,779,甘咨询,9.59,1.80%,8.64%,-21691300.0
2940,603271,永杰新材,40.91,1.79%,78.52%,-112000000.00000001
2941,603869,ST智知,8.54,1.79%,2.73%,-11740000.0
2942,603258,电魂网络,23.29,1.79%,11.41%,5045400.0
2943,601718,际华集团,3.99,1.79%,24.36%,-252999999.99999997
2944,601339,百隆东方,5.7,1.79%,6.41%,15530700.0
2945,600517,国网英大,5.68,1.79%,3.04%,-53687400.0
2946,300183,东软载波,18.21,1.79%,20.06%,-63657400.0
2947,603068,博通集成,38.29,1.78%,29.61%,-85998700.00000001
2948,600353,旭光电子,16.57,1.78%,46.08%,-199000000.0
2949,300417,南华仪器,13.76,1.78%,18.99%,9661800.0
2950,300354,东华测试,42.9,1.78%,45.32%,-134000000.00000001
2951,2690,美亚光电,17.76,1.78%,7.12%,744400.0
2952,987,越秀资本,8.01,1.78%,7.22%,-119000000.0
2953,795,英洛华,11.98,1.78%,32.03%,-37910000.0
2954,718,苏宁环球,2.29,1.78%,8.05%,-12066800.0
2955,301388,欣灵电气,32.79,1.77%,64.56%,-51933900.0
2956,603237,五芳斋,17.87,1.77%,13.18%,-527800.0
2957,600128,苏豪弘业,10.9,1.77%,15.15%,18131500.0
2958,300176,鸿特科技,7.46,1.77%,13.39%,11626400.000000002
2959,2739,万达电影,11.5,1.77%,8.78%,77300.0
2960,2088,鲁阳节能,12.09,1.77%,4.59%,10741600.0
2961,688563,航材股份,57.67,1.76%,12.60%,-51869799.99999999
2962,301315,威士顿,56.78,1.76%,58.62%,-67868700.0
2963,1319,铭科精技,28.29,1.76%,17.68%,9164100.0
2964,300987,川网传媒,19.64,1.76%,25.59%,-43624000.0
2965,605277,新亚电子,25.43,1.76%,47.68%,-231000000.0
2966,601126,四方股份,17.91,1.76%,9.13%,-4287500.0
2967,600505,西昌电力,14.47,1.76%,16.52%,-1730000.0
2968,2219,新里程,2.31,1.76%,17.01%,-114999999.99999999
2969,823,超声电子,13.84,1.76%,34.67%,-160000000.0
2970,300900,广联航空,20.96,1.75%,29.36%,12797100.0
2971,600173,卧龙新能,6.41,1.75%,7.78%,-3281700.0
2972,600159,大龙地产,2.9,1.75%,10.62%,16691500.0
2973,600115,中国东航,4.08,1.75%,2.63%,155000000.0
2974,300463,迈克生物,12.82,1.75%,10.77%,-43708600.0
2975,2531,天顺风能,6.99,1.75%,7.91%,-1328300.0000000002
2976,2452,长高电新,7.57,1.75%,13.69%,8731000.0
2977,607,华媒控股,4.66,1.75%,16.91%,9915600.0
2978,1376,百通能源,12.31,1.74%,16.55%,28295800.0
2979,1360,南矿集团,15.8,1.74%,29.31%,7708400.0
2980,1226,拓山重工,36.16,1.74%,14.53%,-9194500.0
2981,603345,安井食品,75.03,1.74%,13.62%,-74869500.0
2982,605117,德业股份,58.51,1.74%,11.91%,-19704100.0
2983,601377,兴业证券,7.03,1.74%,7.73%,394000000.0
2984,2825,纳尔股份,10.51,1.74%,16.16%,-19619700.0
2985,2524,光正眼科,4.68,1.74%,15.98%,-13210300.0
2986,969,安泰科技,14.0,1.74%,16.72%,-48239900.0
2987,10,美丽生态,4.68,1.74%,30.10%,-95625400.00000001
2988,1387,雪祺电气,14.68,1.73%,19.06%,-1264700.0
2989,301279,金道科技,24.7,1.73%,40.64%,4123500.0
2990,301119,正强股份,40.01,1.73%,15.63%,13818699.999999998
2991,300947,德必集团,22.34,1.73%,15.21%,-23523500.0
2992,601186,中国铁建,8.23,1.73%,2.90%,-94906700.0
2993,600750,江中药业,22.36,1.73%,6.26%,702300.0
2994,600630,龙头股份,8.81,1.73%,13.51%,-8272100.0
2995,600497,驰宏锌锗,5.89,1.73%,12.55%,-54996300.0
2996,2614,奥佳华,7.05,1.73%,13.34%,-2343900.0
2997,973,佛塑科技,7.06,1.73%,23.27%,-108000000.0
2998,1216,华瓷股份,14.75,1.72%,12.68%,-18972200.0
2999,301000,肇民科技,47.91,1.72%,21.45%,-100000000.0
3000,603385,惠达卫浴,7.08,1.72%,8.71%,51400.0
3001,601038,一拖股份,13.59,1.72%,3.99%,1741000.0
3002,300498,温氏股份,17.71,1.72%,5.79%,-8085200.0
3003,300301,ST长方,2.36,1.72%,9.82%,3014600.0
3004,300228,富瑞特装,8.26,1.72%,23.14%,-99670400.00000001
3005,300171,东富龙,15.39,1.72%,14.54%,-76037100.0
3006,603202,天有为,103.75,1.71%,38.81%,-56677100.0
3007,605555,德昌股份,17.86,1.71%,10.46%,-31470100.000000004
3008,301056,森赫股份,11.91,1.71%,12.85%,-11902500.0
3009,688171,纬德信息,43.5,1.71%,7.68%,-17978800.0
3010,600796,钱江生化,5.96,1.71%,14.81%,6842500.0
3011,603863,松炀资源,18.42,1.71%,25.14%,-52883800.0
3012,791,甘肃能源,6.56,1.71%,6.06%,-31011500.0
3013,3035,南网能源,4.78,1.70%,1.92%,22949899.999999996
3014,603883,老百姓,18.51,1.70%,12.74%,-146000000.0
3015,600903,贵州燃气,7.17,1.70%,8.12%,-5869500.0
3016,2508,老板电器,19.73,1.70%,4.55%,10480700.0
3017,2224,三力士,4.79,1.70%,14.90%,-15838699.999999998
3018,859,国风新材,7.17,1.70%,16.84%,13723900.000000002
3019,603205,健尔康,30.61,1.69%,35.45%,10379600.0
3020,688230,芯导科技,71.57,1.69%,9.28%,-6679100.0
3021,600096,云天化,26.46,1.69%,9.79%,-220000000.00000003
3022,300295,三六五网,15.03,1.69%,22.58%,4248300.0
3023,2959,小熊电器,51.24,1.69%,7.00%,15756300.000000002
3024,2828,贝肯能源,10.84,1.69%,65.53%,-14232600.0
3025,2737,葵花药业,16.25,1.69%,6.20%,-25035800.0
3026,2682,龙洲股份,4.8,1.69%,17.90%,-13202800.0
3027,2404,嘉欣丝绸,6.63,1.69%,10.98%,-350500.0
3028,2349,精华制药,7.81,1.69%,12.02%,-39519700.0
3029,55,方大集团,4.21,1.69%,10.23%,-5759800.0
3030,1203,大中矿业,12.08,1.68%,6.71%,-55881100.0
3031,1202,炬申股份,14.53,1.68%,50.38%,-138000000.0
3032,300872,天阳科技,26.63,1.68%,81.21%,-127000000.0
3033,600359,新农开发,7.26,1.68%,11.46%,14464000.0
3034,600054,黄山旅游,12.09,1.68%,19.14%,-27923500.0
3035,300641,正丹股份,23.67,1.68%,14.70%,8876100.0
3036,2810,山东赫达,13.88,1.68%,12.63%,-22830100.000000004
3037,2457,青龙管业,12.11,1.68%,26.59%,-30019699.999999996
3038,2398,垒知集团,5.45,1.68%,16.04%,-6989600.0
3039,300141,和顺电气,9.72,1.67%,10.78%,19667600.0
3040,603836,海程邦达,13.99,1.67%,6.31%,-4164400.0
3041,301099,雅创电子,40.1,1.67%,35.56%,-4960200.0
3042,600683,京投发展,4.26,1.67%,7.47%,1354100.0
3043,600163,中闽能源,5.49,1.67%,4.07%,-9248400.0
3044,300306,远方信息,14.04,1.67%,19.78%,-10956800.0
3045,300026,红日药业,4.27,1.67%,15.31%,-38745500.0
3046,12,南玻A,4.87,1.67%,5.67%,-3927600.0
3047,600955,维远股份,14.67,1.66%,2.56%,14541000.0
3048,688639,华恒生物,36.64,1.66%,10.89%,-40803800.0
3049,603920,世运电路,37.4,1.66%,26.81%,-204000000.0
3050,600787,中储股份,6.13,1.66%,11.11%,-35535100.0
3051,600468,百利电气,6.74,1.66%,17.25%,20557399.999999996
3052,600168,武汉控股,4.9,1.66%,6.22%,-31106300.0
3053,910,大亚圣象,7.94,1.66%,6.39%,-12682400.0
3054,897,津滨发展,2.45,1.66%,12.78%,7912900.0
3055,1213,中铁特货,4.32,1.65%,2.10%,-6396600.0
3056,688105,诺唯赞,25.95,1.65%,4.26%,-8175200.0
3057,600234,科新发展,9.24,1.65%,8.47%,-5464500.0
3058,300832,新产业,59.82,1.65%,3.48%,2478000.0
3059,603027,千禾味业,12.3,1.65%,8.02%,-10279900.0
3060,600802,福建水泥,5.56,1.65%,12.29%,-16917300.0
3061,300425,中建环能,5.56,1.65%,6.64%,-1083600.0
3062,2293,罗莱生活,8.63,1.65%,5.45%,-72565200.0
3063,300268,*ST佳沃,11.17,1.64%,8.64%,-5874800.0
3064,300097,ST智云,5.57,1.64%,14.93%,-15754300.0
3065,1218,丽臣实业,19.32,1.63%,8.58%,12816600.0
3066,301319,唯特偶,31.85,1.63%,41.89%,-5884100.0
3067,688226,威腾电气,45.43,1.63%,11.20%,-12300400.0
3068,603683,晶华新材,25.56,1.63%,22.26%,-90630700.0
3069,600793,宜宾纸业,25.52,1.63%,20.66%,-46394500.0
3070,2883,中设股份,12.49,1.63%,22.90%,-8421400.0
3071,2478,常宝股份,5.6,1.63%,9.66%,13860400.0
3072,301566,达利凯普,18.19,1.62%,23.30%,-50626700.0
3073,301349,信德新材,39.42,1.62%,31.70%,-619300.0
3074,605060,联德股份,26.93,1.62%,10.40%,9798000.0
3075,603896,寿仙谷,22.65,1.62%,9.33%,-31711300.0
3076,603076,乐惠国际,28.31,1.62%,14.29%,-31376600.0
3077,600866,星湖科技,8.16,1.62%,13.74%,-13136199.999999998
3078,600681,百川能源,3.77,1.62%,3.82%,-5309299.999999999
3079,600336,澳柯玛,7.51,1.62%,21.11%,5647400.0
3080,300656,民德电子,28.18,1.62%,20.05%,-18146400.0
3081,300121,阳谷华泰,14.43,1.62%,17.53%,-68596400.0
3082,2743,富煌钢构,6.26,1.62%,11.54%,12072700.0
3083,603238,诺邦股份,20.24,1.61%,12.61%,-20951200.0
3084,300254,仟源医药,11.98,1.61%,58.57%,-84123300.0
3085,2615,哈尔斯,8.82,1.61%,29.23%,-64213600.0
3086,688571,杭华股份,8.91,1.60%,8.03%,-23797199.999999996
3087,600137,浪莎股份,20.36,1.60%,18.66%,12924600.0
3088,300797,钢研纳克,15.22,1.60%,11.16%,-3594400.0
3089,705,浙江震元,9.53,1.60%,23.29%,-12049900.0
3090,600433,冠豪高新,3.17,1.60%,5.87%,-21753100.0
3091,600271,航天信息,9.51,1.60%,11.08%,-302000000.0
3092,300382,斯莱克,15.28,1.60%,12.46%,-27413700.0
3093,2085,万丰奥威,17.12,1.60%,18.24%,179000000.0
3094,603810,丰山集团,15.94,1.59%,8.47%,1762900.0
3095,601607,上海医药,19.11,1.59%,2.76%,-25663800.0
3096,600008,首创环保,3.19,1.59%,5.36%,19012700.0
3097,2024,ST易购,1.92,1.59%,0.86%,-22903400.0
3098,816,智慧农业,3.19,1.59%,15.01%,19364800.0
3099,45,深纺织A,11.51,1.59%,15.59%,-37362000.0
3100,603272,联翔股份,19.32,1.58%,11.73%,-2001300.0
3101,603200,上海洗霸,67.99,1.58%,29.02%,-103000000.0
3102,603231,索宝蛋白,17.47,1.57%,12.53%,1032500.0
3103,301526,国际复材,6.48,1.57%,90.15%,-447000000.0
3104,301479,弘景光电,103.8,1.57%,114.00%,-106000000.0
3105,605086,龙高股份,28.49,1.57%,7.72%,19998600.0
3106,600312,平高电气,16.15,1.57%,11.99%,62439399.99999999
3107,600210,紫江企业,6.48,1.57%,7.41%,-17122300.0
3108,300674,宇信科技,27.81,1.57%,35.01%,-215000000.0
3109,537,中绿电,9.05,1.57%,4.36%,-4129400.0
3110,31,大悦城,3.24,1.57%,2.76%,-47607700.00000001
3111,301313,凡拓数创,27.32,1.56%,29.01%,10995800.0
3112,300800,力合科技,12.36,1.56%,8.70%,-18157200.0
3113,300112,万讯自控,9.75,1.56%,15.86%,-5544800.0
3114,300894,火星人,14.45,1.55%,15.03%,-18326200.0
3115,605399,晨光新材,13.77,1.55%,7.48%,1678800.0
3116,603356,华菱精工,13.72,1.55%,22.30%,2935000.0
3117,600977,中国电影,13.09,1.55%,8.50%,-88515300.0
3118,600919,江苏银行,11.15,1.55%,4.41%,329000000.0
3119,600017,日照港,3.28,1.55%,5.24%,5126600.0
3120,2300,太阳电缆,6.56,1.55%,9.25%,-11792300.0
3121,2059,云南旅游,5.23,1.55%,7.03%,36731500.0
3122,601827,三峰环境,8.56,1.54%,1.60%,13241500.0
3123,600125,铁龙物流,5.95,1.54%,7.74%,8706900.0
3124,600082,海泰发展,3.95,1.54%,13.58%,-3433100.0
3125,2248,华东数控,10.57,1.54%,43.60%,-71802400.0
3126,2035,华帝股份,6.59,1.54%,7.47%,-24075500.0
3127,688155,先惠技术,56.88,1.54%,18.84%,-32867900.0
3128,300978,东箭科技,11.95,1.53%,15.93%,-8646100.0
3129,600729,重庆百货,29.89,1.53%,12.25%,16241400.000000002
3130,603585,苏利股份,19.88,1.53%,10.90%,-39305500.0
3131,600783,鲁信创投,13.26,1.53%,5.51%,-11853699.999999998
3132,600765,中航重机,17.26,1.53%,8.41%,-123000000.0
3133,300566,激智科技,20.51,1.53%,27.54%,-99885700.0
3134,300350,华鹏飞,6.62,1.53%,26.93%,-62636600.0
3135,2960,青鸟消防,10.68,1.52%,5.96%,9306200.0
3136,2835,同为股份,19.42,1.52%,16.06%,6793099.999999999
3137,2797,第一创业,8.0,1.52%,21.68%,-75804100.0
3138,886,海南高速,6.67,1.52%,12.36%,9280600.0
3139,826,启迪环境,2.01,1.52%,17.50%,-6486600.0
3140,601399,国机重装,3.37,1.51%,6.05%,-48428800.0
3141,301135,瑞德智能,31.56,1.51%,57.34%,-47208600.0
3142,600639,浦东金桥,10.75,1.51%,3.74%,7177500.0
3143,600511,国药股份,30.18,1.51%,6.53%,-77703100.0
3144,300118,东方日升,10.79,1.51%,29.58%,-180000000.0
3145,301609,山大电力,49.69,1.51%,64.22%,-86138799.99999999
3146,601991,大唐发电,3.38,1.50%,5.08%,192000000.0
3147,2333,罗普斯金,5.43,1.50%,6.50%,-486400.0
3148,949,新乡化纤,4.06,1.50%,11.73%,-9779400.0
3149,600838,上海九百,8.85,1.49%,15.57%,-4426200.0
3150,300395,菲利华,100.78,1.49%,26.78%,82555000.0
3151,2939,长城证券,12.24,1.49%,49.42%,-1048000000.0
3152,603488,展鹏科技,8.92,1.48%,15.68%,-7188600.0
3153,2624,完美世界,15.78,1.48%,15.76%,132000000.0
3154,2481,双塔食品,5.48,1.48%,11.70%,27249699.999999996
3155,516,国际医学,5.48,1.48%,7.84%,-18134900.0
3156,1391,国货航,6.88,1.47%,23.90%,55150900.0
3157,300976,达瑞电子,60.85,1.47%,24.97%,13818000.0
3158,603233,大参林,17.29,1.47%,2.57%,23840300.000000004
3159,601700,风范股份,4.84,1.47%,5.79%,-7401900.000000001
3160,600829,人民同泰,8.27,1.47%,8.10%,-13927700.0
3161,600300,维维股份,3.45,1.47%,12.76%,14742200.0
3162,300514,友讯达,14.45,1.47%,12.59%,5457700.0
3163,300100,双林股份,48.34,1.47%,39.47%,-227999999.99999997
3164,301662,宏工科技,106.52,1.46%,84.42%,-92372800.0
3165,601022,宁波远洋,9.76,1.46%,28.99%,-55200400.0
3166,2979,雷赛智能,48.0,1.46%,31.37%,14558300.0
3167,797,中国武夷,2.78,1.46%,8.56%,-9477100.0
3168,688623,双元科技,71.45,1.46%,13.91%,-1696300.0
3169,603018,华设集团,8.32,1.46%,11.28%,-7766300.0
3170,600710,苏美达,11.11,1.46%,7.08%,-45913200.0
3171,2563,森马服饰,5.55,1.46%,7.90%,17838900.0
3172,603262,技源集团,30.76,1.45%,56.30%,-25813400.0
3173,301373,凌玮科技,36.4,1.45%,29.50%,-49043400.0
3174,603699,纽威股份,33.54,1.45%,3.89%,-18108900.0
3175,603598,引力传媒,18.24,1.45%,25.84%,-29724600.0
3176,601928,凤凰传媒,11.21,1.45%,2.87%,-14524300.0
3177,601865,福莱特,16.84,1.45%,6.80%,-97426200.00000001
3178,2567,唐人神,4.91,1.45%,11.94%,9987400.0
3179,738,航发控制,21.06,1.45%,5.58%,-62467200.0
3180,700,模塑科技,9.79,1.45%,59.57%,-433000000.0
3181,2096,易普力,14.13,1.44%,11.06%,-26613200.0
3182,688211,中科微至,35.95,1.44%,3.66%,-2464100.0
3183,603209,兴通股份,15.51,1.44%,8.39%,8812400.0
3184,600127,金健米业,7.06,1.44%,16.45%,-1419400.0
3185,300125,*ST聆达,7.03,1.44%,13.50%,-14104800.0
3186,2909,集泰股份,7.05,1.44%,69.57%,-170000000.0
3187,2866,传艺科技,18.96,1.44%,26.51%,-22929899.999999996
3188,2471,中超控股,4.94,1.44%,54.36%,-200999999.99999997
3189,2401,中远海科,19.68,1.44%,30.59%,-81686400.0
3190,301459,丰茂股份,47.67,1.43%,53.70%,-56133800.0
3191,600746,江苏索普,7.79,1.43%,4.70%,-24962100.0
3192,600600,青岛啤酒,68.57,1.43%,6.32%,146000000.0
3193,600352,浙江龙盛,10.64,1.43%,4.57%,-35436500.0
3194,600031,三一重工,21.3,1.43%,5.06%,-220000000.00000003
3195,300452,山河药辅,14.19,1.43%,27.91%,-35401100.0
3196,2461,珠江啤酒,10.64,1.43%,2.12%,13191500.0
3197,2030,达安基因,7.1,1.43%,12.76%,-93420700.0
3198,612,焦作万方,9.2,1.43%,14.18%,-80246800.0
3199,605180,华生科技,15.72,1.42%,14.47%,-33661300.0
3200,601568,北元集团,4.28,1.42%,2.47%,8589600.0
3201,695,滨海能源,12.15,1.42%,16.01%,-7039700.0
3202,600527,江南高纤,2.14,1.42%,19.13%,29173200.0
3203,600523,贵航股份,16.39,1.42%,14.97%,-22799400.0
3204,600237,铜峰电子,7.83,1.42%,18.93%,-7184100.0
3205,300786,国林科技,16.46,1.42%,39.46%,-2310300.0
3206,300739,明阳电路,17.11,1.42%,53.75%,-157000000.0
3207,300110,华仁药业,3.57,1.42%,11.67%,-29123400.0
3208,300081,恒信东方,5.72,1.42%,30.71%,-17257800.0
3209,2565,顺灏股份,8.58,1.42%,26.73%,-95355500.0
3210,828,东莞控股,11.44,1.42%,4.54%,-34397400.0
3211,301105,鸿铭股份,40.29,1.41%,26.14%,2505500.0
3212,1256,炜冈科技,24.37,1.41%,47.99%,-35458100.0
3213,600825,新华传媒,7.19,1.41%,9.59%,-40740800.0
3214,600236,桂冠电力,6.47,1.41%,0.83%,-2529400.0
3215,300428,立中集团,19.4,1.41%,11.29%,-77496400.0
3216,2146,荣盛发展,1.44,1.41%,15.91%,61976500.0
3217,2048,宁波华翔,23.08,1.41%,22.19%,-59915900.0
3218,543,皖能电力,7.18,1.41%,6.06%,-38361600.0
3219,688160,步科股份,94.86,1.40%,13.43%,-15665400.0
3220,603903,中持股份,8.72,1.40%,38.04%,-21088800.0
3221,603833,欧派家居,54.2,1.40%,3.41%,-46929600.0
3222,603217,元利科技,18.88,1.40%,8.19%,-21840700.0
3223,600099,林海股份,11.62,1.40%,10.96%,15366500.0
3224,300745,欣锐科技,21.05,1.40%,21.32%,-8319500.0
3225,2644,佛慈制药,9.42,1.40%,12.77%,-45846700.0
3226,2498,汉缆股份,3.61,1.40%,4.06%,-19488600.0
3227,2442,龙星科技,6.5,1.40%,8.97%,-13656900.0
3228,603191,望变电气,15.28,1.39%,17.11%,-4124100.0000000005
3229,688659,元琛科技,10.95,1.39%,18.12%,-5421700.0
3230,600926,杭州银行,16.09,1.39%,5.04%,265000000.0
3231,600668,尖峰集团,12.39,1.39%,13.60%,-38165300.0
3232,300937,药易购,29.91,1.39%,21.45%,17444600.0
3233,300091,金通灵,2.92,1.39%,19.48%,-65118300.0
3234,2318,久立特材,22.62,1.39%,6.34%,-74818000.0
3235,900,现代投资,4.39,1.39%,3.80%,-2639300.0
3236,300911,亿田智能,53.76,1.38%,13.26%,-8992000.0
3237,603856,东宏股份,12.51,1.38%,11.29%,-13288200.0
3238,600617,国新能源,2.93,1.38%,6.79%,-23550700.0
3239,300041,回天新材,11.0,1.38%,36.46%,-198000000.0
3240,2793,罗欣药业,5.88,1.38%,17.69%,-82334400.0
3241,2572,索菲亚,13.93,1.38%,8.92%,1329400.0
3242,2200,*ST交投,7.37,1.38%,8.26%,-10054600.0
3243,2135,东南网架,4.41,1.38%,5.69%,4666400.0
3244,605168,三人行,34.5,1.38%,14.63%,-33692000.0
3245,534,万泽股份,16.9,1.38%,24.93%,-83773799.99999999
3246,301237,和顺科技,39.92,1.37%,19.79%,-9611200.0
3247,603988,中电电机,23.68,1.37%,13.80%,1765000.0
3248,688528,秦川物联,11.83,1.37%,7.61%,-5616500.0
3249,601628,中国人寿,42.9,1.37%,0.43%,109000000.00000001
3250,601018,宁波港,3.69,1.37%,2.41%,-129000000.0
3251,600114,东睦股份,27.35,1.37%,26.42%,-222000000.00000003
3252,2060,广东建工,3.71,1.37%,6.20%,-751500.0
3253,601919,中远海控,15.67,1.36%,3.74%,-353000000.0
3254,601860,紫金银行,2.98,1.36%,10.03%,28915100.000000004
3255,600694,大商股份,20.1,1.36%,6.97%,18225800.0
3256,300107,建新股份,8.22,1.36%,16.07%,27521800.0
3257,301386,未来电器,24.04,1.35%,33.50%,-2427600.0
3258,300986,志特新材,13.49,1.35%,18.81%,-118000000.0
3259,300837,浙矿股份,25.55,1.35%,11.98%,-11104000.0
3260,2985,北摩高科,30.09,1.35%,15.29%,-33135000.0
3261,300721,怡达股份,15.03,1.35%,20.39%,-11461600.0
3262,2596,海南瑞泽,3.76,1.35%,16.30%,-19844200.0
3263,2389,航天彩虹,26.25,1.35%,22.69%,-319000000.0
3264,2367,康力电梯,7.49,1.35%,7.69%,11091900.0
3265,301636,泽润新能,57.95,1.35%,58.74%,-28378100.0
3266,2348,高乐股份,3.79,1.34%,11.55%,-24277500.0
3267,600037,歌华有线,9.08,1.34%,12.59%,-57232600.0
3268,912,泸天化,4.54,1.34%,4.85%,5676200.0
3269,603999,读者传媒,6.87,1.33%,12.10%,-30694300.0
3270,600895,张江高科,34.96,1.33%,27.57%,78009600.0
3271,2091,江苏国泰,7.6,1.33%,5.32%,-26670100.000000004
3272,563,陕国投A,3.8,1.33%,10.57%,10089100.0
3273,1288,运机集团,23.81,1.32%,16.57%,-68119600.0
3274,600032,浙江新能,7.68,1.32%,1.83%,22542300.0
3275,300919,中伟股份,35.41,1.32%,5.41%,-72649800.0
3276,603279,景津装备,16.12,1.32%,4.70%,-33501700.0
3277,600075,新疆天业,4.6,1.32%,7.00%,-15847500.0
3278,301180,万祥科技,17.0,1.31%,7.74%,-8790000.0
3279,301027,华蓝集团,15.48,1.31%,40.78%,-24213800.0
3280,600908,无锡银行,6.18,1.31%,5.64%,-16660700.0
3281,600426,华鲁恒升,24.78,1.31%,5.76%,120000000.0
3282,300332,天壕能源,5.41,1.31%,17.39%,-34491000.0
3283,2836,新宏泽,10.07,1.31%,8.46%,8602000.0
3284,301220,亚香股份,48.12,1.31%,24.14%,17507900.0
3285,2041,登海种业,10.04,1.31%,6.16%,-1574300.0
3286,589,贵州轮胎,4.64,1.31%,7.65%,14069000.0
3287,301170,锡南科技,29.66,1.30%,31.53%,12536000.0
3288,301359,东南电子,22.6,1.30%,30.75%,1029700.0
3289,301115,联检科技,16.42,1.30%,11.25%,-7330400.0
3290,301116,益客食品,11.71,1.30%,6.35%,-17309100.0
3291,600539,狮头股份,10.88,1.30%,23.24%,-33889600.0
3292,688345,博力威,29.66,1.30%,5.65%,916700.0
3293,300835,龙磁科技,60.84,1.30%,59.70%,-151000000.0
3294,2652,扬子新材,3.91,1.30%,25.76%,-16857100.0
3295,2446,盛路通信,7.82,1.30%,24.85%,-89059700.0
3296,529,广弘控股,6.22,1.30%,6.45%,-17516800.0
