序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
4129,600655,豫园股份,5.3,0.00%,3.16%,891.22万
4130,600609,金杯汽车,4.7,0.00%,13.42%,-7765.52万
4131,600586,金晶科技,6.33,0.00%,46.40%,-3.49亿
4132,600507,方大特钢,5.9,0.00%,9.54%,-3994.70万
4133,600355,*ST精伦,2.21,0.00%,40.49%,-4444.23万
4134,600335,国机汽车,6.54,0.00%,11.91%,-1610.34万
4135,600326,西藏天路,11.16,0.00%,26.09%,-2.32亿
4136,600239,云南城投,2.38,0.00%,14.49%,-3848.60万
4137,600110,诺德股份,7.39,0.00%,43.19%,-2.65亿
4138,600104,上汽集团,15.49,0.00%,4.91%,-6.25亿
4139,600008,首创环保,3.03,0.00%,7.70%,1.04亿
4140,300741,华宝股份,18.95,0.00%,5.05%,-2127.05万
4141,300304,云意电气,11.54,0.00%,27.95%,-1.66亿
4142,300173,ST福能,4.38,0.00%,42.33%,-1.90亿
4143,300159,*ST新研,3.29,0.00%,24.68%,-2.03亿
4144,300152,ST新动力,2.26,0.00%,27.68%,-3489.13万
4145,300057,万顺新材,5.84,0.00%,38.62%,-8868.91万
4146,2958,青农商行,3.13,0.00%,7.88%,-1738.27万
4147,2672,东江环保,4.8,0.00%,10.38%,-2641.61万
4148,2628,成都路桥,4.18,0.00%,15.54%,-5062.73万
4149,2567,唐人神,4.41,0.00%,14.98%,-8658.52万
4150,2560,通达股份,10.21,0.00%,133.30%,-2.87亿
4151,2386,天原股份,5.58,0.00%,22.09%,-1.02亿
4152,2302,西部建设,6.26,0.00%,7.92%,-3368.50万
4153,2197,证通电子,10.5,0.00%,67.07%,-3.19亿
4154,2132,恒星科技,3.62,0.00%,20.84%,-5037.74万
4155,637,茂化实华,4.37,0.00%,37.75%,-2601.05万
4156,31,大悦城,2.9,0.00%,4.18%,-5280.52万
4157,300852,四会富仕,38.13,-0.03%,38.68%,-1.71亿
4158,2130,沃尔核材,26.95,-0.04%,58.61%,-9.60亿
4159,301035,润丰股份,69.96,-0.07%,5.11%,364.96万
4160,300898,熊猫乳品,28.04,-0.07%,51.98%,-8231.78万
4161,600699,均胜电子,30.16,-0.07%,55.32%,-14.08亿
4162,688720,艾森股份,71.21,-0.08%,117.59%,-1.39亿
4163,300821,东岳硅材,12.78,-0.08%,51.74%,-4.37亿
4164,605259,绿田机械,22.13,-0.09%,10.89%,-4871.85万
4165,2916,深南电路,220.18,-0.09%,14.63%,-1.09亿
4166,3006,百亚股份,21.01,-0.10%,14.33%,-5665.18万
4167,603366,日出东方,9.86,-0.10%,33.84%,-1.59亿
4168,688093,世华科技,37.17,-0.11%,8.95%,-6523.43万
4169,2926,华西证券,9.45,-0.11%,9.96%,-4783.21万
4170,2454,松芝股份,8.8,-0.11%,13.08%,-3212.71万
4171,301565,中仑新材,25.19,-0.12%,35.00%,-6259.68万
4172,600509,天富能源,8.49,-0.12%,29.62%,-2.32亿
4173,300410,正业科技,8.41,-0.12%,29.58%,-3623.59万
4174,2134,天津普林,25.56,-0.12%,59.95%,-9628.29万
4175,688683,莱尔科技,31.4,-0.13%,7.46%,-933.71万
4176,603002,宏昌电子,7.57,-0.13%,21.44%,-1.17亿
4177,2615,哈尔斯,7.73,-0.13%,19.33%,-4522.97万
4178,2105,信隆健康,7.53,-0.13%,36.62%,-3933.74万
4179,1256,炜冈科技,21.55,-0.14%,18.64%,-2697.47万
4180,603421,鼎信通讯,7.23,-0.14%,19.98%,-6267.00万
4181,601163,三角轮胎,14.27,-0.14%,4.88%,-6947.85万
4182,300107,建新股份,7.04,-0.14%,19.94%,-1178.03万
4183,2120,韵达股份,6.89,-0.14%,9.42%,-1.75亿
4184,2626,金达威,19.82,-0.15%,15.50%,-1.45亿
4185,2188,中天服务,6.57,-0.15%,94.07%,-7094.11万
4186,300345,华民股份,6.4,-0.16%,23.88%,-2044.17万
4187,2570,贝因美,6.16,-0.16%,32.50%,-1.85亿
4188,301392,汇成真空,134.4,-0.17%,69.72%,2425.60万
4189,600358,ST联合,5.94,-0.17%,16.25%,-4936.92万
4190,600908,无锡银行,5.92,-0.17%,6.10%,-829.21万
4191,603119,浙江荣泰,117.6,-0.18%,63.71%,1.31亿
4192,603283,赛腾股份,43.72,-0.18%,45.82%,-2.48亿
4193,600960,渤海汽车,5.49,-0.18%,39.70%,-1.98亿
4194,2846,英联股份,16.6,-0.18%,39.85%,-1.05亿
4195,581,威孚高科,20.51,-0.19%,13.53%,-1.24亿
4196,301,东方盛虹,10.7,-0.19%,4.44%,3922.47万
4197,1278,一彬科技,19.52,-0.20%,49.38%,-1026.52万
4198,600519,贵州茅台,1411.0,-0.22%,2.95%,-20.06亿
4199,600356,恒丰纸业,8.93,-0.22%,19.62%,-4402.24万
4200,2727,一心堂,13.57,-0.22%,31.16%,-5173.64万
4201,883,湖北能源,4.61,-0.22%,3.26%,-1439.80万
4202,88,盐田港,4.52,-0.22%,7.33%,-1793.50万
4203,603365,水星家纺,20.55,-0.24%,9.52%,-1321.60万
4204,2511,中顺洁柔,8.32,-0.24%,14.04%,3483.71万
4205,415,渤海租赁,4.08,-0.24%,16.61%,1.11亿
4206,2397,梦洁股份,3.99,-0.25%,37.72%,-7298.66万
4207,2084,海鸥住工,3.96,-0.25%,37.94%,-4756.49万
4208,600782,新钢股份,3.91,-0.26%,19.99%,-1.07亿
4209,600765,中航重机,19.13,-0.26%,51.08%,-5.49亿
4210,301459,丰茂股份,44.02,-0.27%,46.91%,667.60万
4211,2215,诺普信,11.08,-0.27%,20.83%,-1.09亿
4212,689009,九号公司,55.65,-0.27%,12.54%,-2.58亿
4213,300035,中科电气,22.0,-0.27%,57.66%,-2.59亿
4214,603409,汇通控股,37.29,-0.29%,63.84%,3396.59万
4215,688087,英科再生,30.81,-0.29%,8.43%,-1770.67万
4216,605188,国光连锁,20.89,-0.29%,32.75%,-4330.41万
4217,600886,国投电力,13.38,-0.30%,2.97%,-3.03亿
4218,2484,江海股份,29.84,-0.30%,37.42%,-2.61亿
4219,603939,益丰药房,22.42,-0.31%,8.15%,-1358.23万
4220,600993,马应龙,28.28,-0.32%,13.67%,-1.67亿
4221,300718,长盛轴承,83.51,-0.32%,59.43%,53.82万
4222,2887,绿茵生态,9.39,-0.32%,16.33%,-27.45万
4223,2388,新亚制程,6.32,-0.32%,49.22%,-1.53亿
4224,600696,*ST岩石,3.04,-0.33%,15.86%,1052.84万
4225,601333,广深铁路,3.06,-0.33%,7.54%,-1535.39万
4226,300577,开润股份,21.2,-0.33%,17.44%,-1699.41万
4227,721,西安饮食,9.13,-0.33%,41.03%,-1.42亿
4228,524,岭南控股,12.24,-0.33%,15.11%,-7964.79万
4229,603007,*ST花王,5.83,-0.34%,43.64%,-2.46亿
4230,603001,奥康国际,8.55,-0.35%,19.36%,-5059.67万
4231,603618,杭电股份,8.37,-0.36%,38.00%,-1.23亿
4232,603501,豪威集团,128.38,-0.36%,14.61%,-10.42亿
4233,603328,依顿电子,11.11,-0.36%,18.75%,-1.32亿
4234,2616,长青集团,5.51,-0.36%,19.93%,-6059.07万
4235,951,中国重汽,16.76,-0.36%,11.87%,-1.59亿
4236,300260,新莱应材,56.54,-0.37%,104.46%,-5.67亿
4237,2492,恒基达鑫,8.11,-0.37%,32.87%,-7104.00万
4238,903,ST云动,2.68,-0.37%,13.47%,-9550.66万
4239,600269,赣粤高速,5.23,-0.38%,6.08%,-2382.02万
4240,2116,中国海诚,10.46,-0.38%,12.97%,-4530.00万
4241,2733,雄韬股份,20.33,-0.39%,30.59%,-1.03亿
4242,2108,沧州明珠,5.06,-0.39%,45.43%,-2.64亿
4243,16,深康佳A,5.07,-0.39%,19.57%,-2.21亿
4244,600177,雅戈尔,7.48,-0.40%,3.85%,2076.27万
4245,300436,广生堂,90.34,-0.40%,53.88%,-4.28亿
4246,2787,华源控股,12.39,-0.40%,52.53%,2944.02万
4247,603661,恒林股份,31.92,-0.41%,6.68%,-2131.32万
4248,600809,山西汾酒,176.98,-0.41%,4.22%,-3.04亿
4249,300196,长海股份,14.67,-0.41%,27.64%,-3963.71万
4250,2670,国盛证券,17.16,-0.41%,19.32%,-1.29亿
4251,300889,爱克股份,21.18,-0.42%,35.11%,-2080.28万
4252,603223,恒通股份,9.53,-0.42%,11.53%,-4447.03万
4253,601888,中国中免,91.91,-0.42%,32.91%,-3.01亿
4254,300147,ST香雪,9.46,-0.42%,18.58%,-5182.39万
4255,2909,集泰股份,7.18,-0.42%,88.94%,-1.31亿
4256,2461,珠江啤酒,9.53,-0.42%,3.16%,-1324.78万
4257,301498,乖宝宠物,67.51,-0.43%,17.42%,-3427.64万
4258,539,粤电力A,4.58,-0.43%,7.86%,67.72万
4259,926,福星股份,2.31,-0.43%,19.98%,-4446.02万
4260,603406,天富龙,40.02,-0.45%,53.97%,-8909.94万
4261,600289,ST信通,6.68,-0.45%,8.33%,-4768.93万
4262,600116,三峡水利,6.61,-0.45%,7.40%,-3725.09万
4263,603306,华懋科技,61.6,-0.47%,30.91%,-2.56亿
4264,300511,雪榕生物,6.35,-0.47%,35.77%,-7152.89万
4265,688472,阿特斯,16.46,-0.48%,66.52%,-8.86亿
4266,600725,云维股份,4.08,-0.49%,22.20%,-1.08亿
4267,601838,成都银行,16.29,-0.49%,8.26%,-5.00亿
4268,300013,新宁物流,4.09,-0.49%,42.24%,-5232.55万
4269,2272,川润股份,16.17,-0.49%,213.52%,-8.23亿
4270,2170,芭田股份,12.2,-0.49%,45.44%,-2.85亿
4271,600138,中青旅,9.99,-0.50%,38.87%,-2.17亿
4272,2791,坚朗五金,21.72,-0.50%,27.26%,-4483.81万
4273,906,浙商中拓,6.02,-0.50%,8.46%,-3714.84万
4274,603508,思维列控,27.41,-0.51%,18.97%,-6507.32万
4275,601398,工商银行,7.81,-0.51%,0.92%,-10.74亿
4276,600350,山东高速,9.66,-0.51%,1.59%,5474.66万
4277,2274,华昌化工,5.73,-0.52%,10.02%,-1844.82万
4278,2069,獐子岛,3.79,-0.52%,21.89%,-1673.32万
4279,603335,迪生力,5.59,-0.53%,26.05%,-1338.47万
4280,300096,ST易联众,7.45,-0.53%,13.49%,-8428.96万
4281,570,苏常柴A,5.63,-0.53%,16.63%,-3066.20万
4282,603330,天洋新材,7.35,-0.54%,17.69%,-2413.50万
4283,600180,瑞茂通,3.67,-0.54%,20.55%,1841.17万
4284,600522,中天科技,17.98,-0.55%,26.24%,-16.24亿
4285,688676,金盘科技,92.95,-0.55%,43.33%,-9.31亿
4286,600608,*ST沪科,3.52,-0.56%,11.22%,-1135.21万
4287,603936,博敏电子,12.37,-0.56%,75.20%,-4.98亿
4288,789,万年青,5.36,-0.56%,6.86%,-1173.67万
4289,603215,比依股份,20.82,-0.57%,47.79%,-1.86亿
4290,603081,大丰实业,13.69,-0.58%,20.86%,-4583.87万
4291,2572,索菲亚,13.64,-0.58%,16.07%,-1.23亿
4292,848,承德露露,8.56,-0.58%,10.23%,-7455.41万
4293,300913,兆龙互连,53.49,-0.59%,32.59%,-1.91亿
4294,600250,南京商旅,11.78,-0.59%,61.34%,-1.51亿
4295,603323,苏农银行,5.07,-0.59%,10.46%,-7533.36万
4296,601298,青岛港,8.36,-0.59%,3.38%,-9593.18万
4297,300428,立中集团,23.78,-0.59%,29.45%,-1.80亿
4298,2327,富安娜,6.73,-0.59%,9.99%,-3239.09万
4299,428,华天酒店,3.36,-0.59%,21.15%,-2361.98万
4300,799,酒鬼酒,56.12,-0.60%,26.92%,-1.75亿
4301,1323,慕思股份,26.07,-0.61%,5.56%,-4844.50万
4302,601166,兴业银行,21.01,-0.61%,3.35%,-5.70亿
4303,1,平安银行,11.47,-0.61%,4.62%,-9.71亿
4304,2960,青鸟消防,11.16,-0.62%,23.47%,-1254.89万
4305,603568,伟明环保,25.17,-0.63%,4.33%,-6257.12万
4306,950,重药控股,6.32,-0.63%,39.72%,-2.61亿
4307,600941,中国移动,100.18,-0.65%,17.10%,-9.19亿
4308,2998,优彩资源,7.64,-0.65%,23.58%,-1142.60万
4309,600371,万向德农,8.94,-0.67%,20.20%,-2377.84万
4310,600622,光大嘉宝,2.9,-0.68%,26.93%,-8017.05万
4311,2506,协鑫集成,2.91,-0.68%,58.98%,-2.12亿
4312,601518,吉林高速,2.83,-0.70%,8.50%,-4850.58万
4313,2586,ST围海,4.26,-0.70%,10.45%,-8117.59万
4314,601128,常熟银行,7.01,-0.71%,10.02%,-3.05亿
4315,300340,科恒股份,12.6,-0.71%,27.86%,-1472.28万
4316,2762,*ST金比,7.01,-0.71%,19.48%,-1910.68万
4317,2404,嘉欣丝绸,7.01,-0.71%,32.54%,-6639.85万
4318,2149,西部材料,46.45,-0.71%,214.58%,12.78亿
4319,603180,金牌家居,20.45,-0.73%,10.38%,-3974.33万
4320,600015,华夏银行,6.77,-0.73%,3.12%,-1.91亿
4321,688567,孚能科技,16.0,-0.74%,14.25%,-1.54亿
4322,600308,华泰股份,3.95,-0.75%,14.02%,-1.09亿
4323,791,甘肃能源,6.63,-0.75%,9.68%,-7601.56万
4324,603517,ST绝味,13.05,-0.76%,10.29%,-7826.81万
4325,2062,宏润建设,9.05,-0.77%,27.44%,-1.24亿
4326,558,天府文旅,5.18,-0.77%,28.66%,-1.04亿
4327,1269,欧晶科技,24.05,-0.78%,12.95%,-2114.98万
4328,605366,宏柏新材,6.34,-0.78%,20.17%,-6237.29万
4329,688157,松井股份,37.11,-0.78%,19.04%,-4584.77万
4330,2426,胜利精密,3.84,-0.78%,55.90%,-2.02亿
4331,2685,华东重机,7.6,-0.78%,32.78%,-2.39亿
4332,603198,迎驾贡酒,39.56,-0.78%,6.00%,-8408.40万
4333,600548,深高速,8.85,-0.78%,4.01%,-4423.28万
4334,600197,伊力特,14.03,-0.78%,7.55%,-4097.45万
4335,600,建投能源,8.74,-0.79%,22.81%,-1.38亿
4336,2145,钛能化学,4.98,-0.80%,16.76%,-1.21亿
4337,988,华工科技,80.03,-0.81%,63.26%,-17.72亿
4338,2321,华英农业,2.41,-0.82%,17.60%,-5197.51万
4339,638,*ST万方,4.81,-0.82%,30.63%,-6491.98万
4340,603611,诺力股份,23.9,-0.83%,18.19%,-925.23万
4341,301456,盘古智能,31.93,-0.84%,53.84%,-5787.08万
4342,300920,润阳科技,43.49,-0.84%,54.96%,-4101.99万
4343,300343,ST联创,5.9,-0.84%,17.80%,-1.58亿
4344,2891,中宠股份,52.51,-0.85%,10.70%,-1.17亿
4345,688269,凯立新材,40.48,-0.86%,13.65%,-1102.13万
4346,2661,克明食品,9.22,-0.86%,11.32%,-1273.79万
4347,546,金圆股份,6.95,-0.86%,105.41%,-2.96亿
4348,600235,民丰特纸,6.79,-0.88%,21.35%,-978.96万
4349,2125,湘潭电化,14.7,-0.88%,39.67%,-1.77亿
4350,850,华茂股份,5.62,-0.88%,36.73%,-1.05亿
4351,2633,申科股份,16.49,-0.90%,16.75%,-2115.16万
4352,600408,安泰集团,4.36,-0.91%,124.15%,-5.27亿
4353,605337,李子园,12.01,-0.91%,12.68%,-3480.34万
4354,600939,重庆建工,3.27,-0.91%,11.84%,-6227.12万
4355,2370,亚太药业,7.53,-0.92%,48.05%,-1.74亿
4356,909,ST数源,5.39,-0.92%,6.37%,-3078.37万
4357,2963,豪尔赛,14.81,-0.94%,32.07%,406.76万
4358,600738,丽尚国潮,5.28,-0.94%,23.89%,-6679.71万
4359,2669,康达新材,14.83,-0.94%,64.35%,-1.63亿
4360,605303,园林股份,17.8,-0.95%,38.93%,-2.14亿
4361,600814,杭州解百,8.31,-0.95%,28.78%,-4862.48万
4362,600984,建设机械,4.11,-0.96%,28.84%,-1.85亿
4363,600827,百联股份,9.26,-0.96%,11.60%,-5656.51万
4364,300082,奥克股份,10.32,-0.96%,41.46%,-1.58亿
4365,300769,德方纳米,45.74,-0.97%,81.41%,-3.84亿
4366,300993,玉马科技,15.2,-0.98%,45.73%,-8191.31万
4367,9,中国宝安,10.06,-0.98%,12.71%,-1.74亿
4368,600419,天润乳业,10.0,-0.99%,14.38%,1207.36万
4369,2402,和而泰,39.98,-0.99%,81.26%,-8.50亿
4370,89,深圳机场,7.0,-0.99%,6.16%,-8486.62万
4371,600743,华远控股,1.99,-1.00%,10.76%,-1.16亿
4372,2537,海联金汇,8.87,-1.00%,68.61%,-2.31亿
4373,601007,金陵饭店,7.82,-1.01%,28.96%,-4999.78万
4374,600079,ST人福,18.63,-1.01%,19.48%,-8.53亿
4375,2890,弘宇股份,14.69,-1.01%,10.01%,535.86万
4376,2827,高争民爆,38.05,-1.01%,22.88%,-2.03亿
4377,2078,太阳纸业,15.5,-1.02%,10.69%,-3.30亿
4378,603131,上海沪工,30.91,-1.02%,130.47%,-3.19亿
4379,669,ST金鸿,2.91,-1.02%,11.08%,-4220.00万
4380,697,ST炼石,8.63,-1.03%,13.17%,-6159.88万
4381,688716,中研股份,42.99,-1.04%,55.37%,-4639.44万
4382,2968,新大正,12.42,-1.04%,19.75%,282.49万
4383,2247,聚力文化,2.86,-1.04%,31.79%,-1225.50万
4384,603915,国茂股份,17.94,-1.05%,16.30%,2520.70万
4385,2694,顾地科技,3.78,-1.05%,14.93%,-349.05万
4386,651,格力电器,40.33,-1.05%,7.28%,-21.28亿
4387,300985,致远新能,18.69,-1.06%,14.28%,-1980.98万
4388,911,广农糖业,7.49,-1.06%,15.81%,-1779.94万
4389,688001,华兴源创,31.29,-1.07%,9.68%,1960.29万
4390,601988,中国银行,5.55,-1.07%,1.49%,-12.89亿
4391,300313,*ST天山,8.36,-1.07%,18.04%,-4521.21万
4392,600132,重庆啤酒,52.31,-1.08%,4.52%,-6998.19万
4393,2966,苏州银行,8.26,-1.08%,7.86%,-2.38亿
4394,2205,国统股份,13.77,-1.08%,42.32%,-6628.93万
4395,683,博源化工,7.33,-1.08%,17.80%,4251.20万
4396,600876,凯盛新能,10.01,-1.09%,10.00%,-1682.23万
4397,600019,宝钢股份,7.27,-1.09%,4.38%,-2.27亿
4398,2839,张家港行,4.54,-1.09%,11.92%,-772.10万
4399,600300,维维股份,3.61,-1.10%,26.30%,-6242.73万
4400,601326,秦港股份,3.53,-1.12%,4.36%,-2629.57万
4401,600199,金种子酒,9.72,-1.12%,12.24%,-1.14亿
4402,601038,一拖股份,13.99,-1.13%,14.55%,-4099.08万
4403,600004,白云机场,9.48,-1.15%,8.53%,-2.17亿
4404,4,*ST国华,11.14,-1.15%,20.16%,-2603.93万
4405,600567,山鹰国际,1.71,-1.16%,16.43%,-2.00亿
4406,600187,国中水务,2.56,-1.16%,15.29%,-32.88万
4407,300203,聚光科技,16.25,-1.16%,22.21%,-5557.83万
4408,568,泸州老窖,118.0,-1.16%,6.23%,-4.93亿
4409,603380,易德龙,38.95,-1.17%,23.14%,-1.31亿
4410,600331,宏达股份,12.6,-1.18%,35.21%,-6.46亿
4411,761,本钢板材,3.36,-1.18%,3.89%,-564.68万
4412,55,方大集团,4.2,-1.18%,16.38%,-5855.71万
4413,603601,再升科技,13.18,-1.20%,216.73%,3.00亿
4414,600846,同济科技,13.98,-1.20%,11.63%,-8504.21万
4415,2074,国轩高科,39.6,-1.20%,27.48%,-10.20亿
4416,600576,祥源文旅,6.52,-1.21%,45.85%,-1.76亿
4417,600433,冠豪高新,3.27,-1.21%,12.24%,-4397.42万
4418,2885,京泉华,27.84,-1.21%,122.89%,-5.30亿
4419,300839,博汇股份,12.06,-1.23%,12.22%,-1024.64万
4420,2691,冀凯股份,8.84,-1.23%,97.19%,-3.35亿
4421,603273,天元智能,19.96,-1.24%,57.35%,-3004.24万
4422,2448,中原内配,12.77,-1.24%,46.83%,-1.42亿
4423,2100,天康生物,7.14,-1.24%,24.11%,-1.82亿
4424,600674,川投能源,14.06,-1.26%,3.77%,-3.64亿
4425,301526,国际复材,6.99,-1.27%,84.89%,-4.15亿
4426,301040,中环海陆,29.56,-1.27%,74.48%,-5073.10万
4427,688577,浙海德曼,90.21,-1.27%,13.54%,4068.59万
4428,603167,渤海轮渡,9.34,-1.27%,14.56%,-6077.33万
4429,2758,浙农股份,10.1,-1.27%,25.46%,-8822.81万
4430,2486,嘉麟杰,3.11,-1.27%,29.77%,-4082.43万
4431,2459,晶澳科技,11.67,-1.27%,16.65%,-4.71亿
4432,600000,浦发银行,11.57,-1.28%,2.37%,-1.90亿
4433,300121,阳谷华泰,13.05,-1.29%,37.59%,-1.53亿
4434,2820,桂发祥,12.24,-1.29%,48.32%,-7835.60万
4435,2807,江阴银行,4.59,-1.29%,15.38%,-1.29亿
4436,603385,惠达卫浴,6.85,-1.30%,11.88%,-124.98万
4437,2972,科安达,12.04,-1.31%,19.39%,-67.39万
4438,2262,恩华药业,24.82,-1.31%,12.35%,-1.48亿
4439,601133,柏诚股份,16.48,-1.32%,168.73%,-3.94亿
4440,2310,东方园林,2.25,-1.32%,10.43%,-6730.18万
4441,2233,塔牌集团,9.0,-1.32%,10.48%,-3288.00万
4442,600327,大东方,5.18,-1.33%,41.05%,-1.49亿
4443,601991,大唐发电,3.69,-1.34%,9.33%,-1.09亿
4444,300154,瑞凌股份,9.48,-1.35%,21.43%,-2665.74万
4445,688819,天能股份,33.55,-1.35%,3.57%,-4793.74万
4446,605399,晨光新材,13.82,-1.36%,25.16%,-1.06亿
4447,603123,翠微股份,14.37,-1.37%,194.72%,-16.14亿
4448,600036,招商银行,41.13,-1.37%,4.44%,-76.27亿
4449,571,新大洲A,5.75,-1.37%,39.14%,-1.49亿
4450,300863,卡倍亿,49.32,-1.38%,24.87%,-1.36亿
4451,600418,江淮汽车,48.24,-1.39%,23.94%,-8.17亿
4452,2299,圣农发展,16.33,-1.39%,9.49%,-7337.45万
4453,2012,凯恩股份,6.32,-1.40%,27.13%,-4993.28万
4454,600657,信达地产,3.5,-1.41%,6.22%,-2871.89万
4455,600843,上工申贝,11.82,-1.42%,92.72%,-3.41亿
4456,619,海螺新材,6.24,-1.42%,23.10%,-2592.89万
4457,601818,光大银行,3.46,-1.42%,4.25%,-5.90亿
4458,600592,龙溪股份,26.36,-1.42%,106.19%,-2.92亿
4459,300700,岱勒新材,12.54,-1.42%,36.10%,-5347.70万
4460,300106,西部牧业,11.1,-1.42%,44.91%,-4590.34万
4461,2676,顺威股份,8.36,-1.42%,26.38%,-8579.90万
4462,625,长安汽车,11.82,-1.42%,8.96%,-9.10亿
4463,603182,嘉华股份,15.83,-1.43%,11.02%,-350.16万
4464,603166,福达股份,15.83,-1.43%,20.52%,-1.59亿
4465,600988,赤峰黄金,31.81,-1.43%,37.93%,-4.68亿
4466,2588,史丹利,9.67,-1.43%,11.91%,-7287.42万
4467,2124,天邦食品,2.75,-1.43%,18.34%,-1.64亿
4468,801,四川九洲,17.19,-1.43%,38.31%,-7900.50万
4469,600018,上港集团,5.44,-1.45%,1.54%,-1.49亿
4470,2563,森马服饰,5.44,-1.45%,12.02%,-1.68亿
4471,603699,纽威股份,51.2,-1.46%,6.62%,7779.87万
4472,2556,辉隆股份,6.04,-1.47%,17.11%,-1.10亿
4473,603557,ST起步,2.66,-1.48%,22.03%,-5859.12万
4474,2427,尤夫股份,6.66,-1.48%,29.65%,-1.25亿
4475,417,合百集团,8.0,-1.48%,83.53%,-3.19亿
4476,605377,华旺科技,8.59,-1.49%,15.52%,-3947.37万
4477,2008,大族激光,41.77,-1.49%,37.24%,-3.46亿
4478,600981,苏豪汇鸿,3.28,-1.50%,21.58%,-9573.15万
4479,600303,曙光股份,3.29,-1.50%,28.87%,-2632.82万
4480,2584,西陇科学,9.19,-1.50%,97.15%,-2.78亿
4481,2535,林州重机,3.93,-1.50%,28.58%,-7913.69万
4482,688072,拓荆科技,342.32,-1.51%,23.42%,-2.30亿
4483,600603,广汇物流,6.51,-1.51%,12.19%,-4546.92万
4484,1965,招商公路,9.81,-1.51%,2.28%,-1.84亿
4485,902,新洋丰,15.62,-1.51%,9.24%,549.71万
4486,603319,美湖股份,37.7,-1.52%,49.19%,-4.45亿
4487,603032,德新科技,19.45,-1.52%,24.10%,-7065.89万
4488,601825,沪农商行,9.03,-1.53%,1.92%,225.84万
4489,598,兴蓉环境,7.09,-1.53%,7.92%,-1.30亿
4490,301121,紫建电子,39.53,-1.54%,63.45%,-1879.91万
4491,605111,新洁能,36.17,-1.55%,30.59%,-8608.77万
4492,11,深物业A,8.9,-1.55%,11.08%,-4341.26万
4493,601728,中国电信,6.32,-1.56%,1.97%,-11.78亿
4494,603043,广州酒家,17.69,-1.56%,6.42%,-3263.67万
4495,301152,天力锂能,31.78,-1.58%,72.79%,-7264.32万
4496,300073,当升科技,59.52,-1.59%,32.27%,-6.37亿
4497,1325,元创股份,50.57,-1.60%,117.13%,-1.33亿
4498,61,农产品,9.8,-1.61%,14.57%,-7288.99万
4499,300850,新强联,42.49,-1.62%,45.27%,-3.32亿
4500,858,五粮液,108.0,-1.62%,4.68%,-9.81亿
4501,601658,邮储银行,5.37,-1.65%,1.69%,-2.69亿
4502,600078,澄星股份,10.12,-1.65%,61.24%,-3.88亿
4503,300767,震安科技,20.85,-1.65%,41.06%,-2994.90万
4504,605020,永和股份,26.5,-1.67%,13.19%,-2326.01万
4505,600976,健民集团,34.77,-1.67%,12.99%,-8918.82万
4506,600702,舍得酒业,57.02,-1.69%,21.89%,-2.56亿
4507,603909,建发合诚,11.52,-1.71%,18.75%,-1022.38万
4508,601816,京沪高铁,5.13,-1.72%,2.41%,-3.66亿
4509,300551,古鳌科技,16.93,-1.74%,77.67%,-3.46亿
4510,708,中信特钢,15.77,-1.74%,3.15%,994.72万
4511,600255,鑫科材料,3.94,-1.75%,48.54%,-1.86亿
4512,2528,ST英飞拓,2.81,-1.75%,9.92%,-3903.18万
4513,600098,广州发展,6.68,-1.76%,6.53%,-1.20亿
4514,603633,徕木股份,9.93,-1.78%,23.46%,-1.23亿
4515,600628,新世界,8.3,-1.78%,53.45%,-1.14亿
4516,300225,*ST金泰,6.04,-1.79%,40.08%,-9759.73万
4517,601328,交通银行,7.09,-1.80%,4.83%,-4.80亿
4518,488,ST晨鸣,2.17,-1.81%,13.16%,-9023.02万
4519,600605,汇通能源,30.17,-1.82%,12.78%,2585.13万
4520,596,古井贡酒,139.22,-1.82%,9.12%,-2.18亿
4521,603309,维力医疗,13.44,-1.83%,41.44%,-5722.24万
4522,2225,濮耐股份,5.91,-1.83%,36.90%,-1.71亿
4523,17,深中华A,8.05,-1.83%,41.55%,-8651.87万
4524,603790,雅运股份,19.22,-1.84%,11.54%,-1537.34万
4525,600467,好当家,2.67,-1.84%,53.24%,-9416.81万
4526,600125,铁龙物流,6.39,-1.84%,12.47%,-9283.34万
4527,600329,达仁堂,46.58,-1.85%,7.10%,-1.36亿
4528,2656,*ST摩登,2.66,-1.85%,17.99%,-7666.60万
4529,915,华特达因,32.93,-1.85%,15.55%,-1.17亿
4530,701,厦门信达,6.9,-1.85%,49.21%,-1.73亿
4531,600182,S佳通,15.15,-1.88%,13.68%,-4144.77万
4532,600030,中信证券,28.55,-1.89%,16.36%,-35.35亿
4533,603260,合盛硅业,53.91,-1.91%,11.66%,-3.29亿
4534,605300,佳禾食品,11.77,-1.92%,8.10%,-3031.21万
4535,605268,王力安防,10.74,-1.92%,10.06%,-3182.42万
4536,603810,丰山集团,15.77,-1.93%,18.43%,-3729.18万
4537,600023,浙能电力,5.05,-1.94%,4.67%,-3.41亿
4538,819,岳阳兴长,16.21,-1.94%,21.46%,-1.63亿
4539,589,贵州轮胎,5.05,-1.94%,20.43%,-8172.46万
4540,603030,全筑股份,3.02,-1.95%,25.68%,-1.32亿
4541,2453,华软科技,6.54,-1.95%,59.44%,-1.72亿
4542,600575,淮河能源,3.49,-1.97%,10.75%,-8870.51万
4543,2442,龙星科技,6.22,-2.05%,17.21%,-3388.43万
