代码,名称,上市日期,累计股息,年均股息,分红次数,融资总额,融资次数
600468,百利电气,2001-06-15,5.6,0.23,14,10.7637,1
603278,大业股份,2017-11-13,5.6,0.7,5,6.7024,1
603285,键邦股份,2024-07-05,5.6,5.55,2,6.6345,1
603359,东珠生态,2017-09-01,5.6,0.7,7,9.3701,1
603530,神马电力,2019-08-05,5.6,0.93,6,6.2461,2
605319,无锡振华,2021-06-07,5.6,1.4,5,7.3321,2
688232,新点软件,2021-11-17,5.6,1.39,4,38.2727,1
000665,湖北广电,1996-12-10,5.5,0.19,9,6.5762,1
002230,科大讯飞,2008-05-12,5.5,0.32,17,102.5686,7
002552,宝鼎科技,2011-02-25,5.5,0.39,7,8.1991,3
002725,跃岭股份,2014-01-29,5.5,0.45,7,3.4532,1
002792,通宇通讯,2016-03-28,5.5,0.61,10,14.1101,2
002967,广电计量,2019-11-08,5.5,0.92,6,20.5578,2
300085,银之杰,2010-05-26,5.5,0.37,9,7.2965,2
300182,捷成股份,2011-02-22,5.5,0.39,9,35.9792,3
300563,神宇股份,2016-11-14,5.5,0.61,10,4.7706,2
301106,骏成科技,2022-01-28,5.5,1.37,4,6.1413,1
301175,中科环保,2022-07-08,5.5,1.82,3,13.5017,1
301303,真兰仪表,2023-02-20,5.5,2.74,4,18.5777,1
600082,海泰发展,1997-06-20,5.5,0.2,10,8.6153,1
601865,福莱特,2019-02-15,5.5,0.92,8,87.0288,3
603379,三美股份,2019-04-02,5.5,0.91,6,18.129,1
603557,ST起步,2017-08-18,5.5,0.69,3,3.204,1
603656,泰禾智能,2017-03-21,5.5,0.68,9,7.1201,2
603739,蔚蓝生物,2019-01-16,5.5,0.79,7,8.434,2
605339,南侨食品,2021-05-18,5.5,1.39,5,9.9128,1
605388,均瑶健康,2020-08-18,5.5,1.1,5,8.8356,1
688059,华锐精密,2021-02-08,5.5,1.09,5,3.5969,1
688105,诺唯赞,2021-11-15,5.5,1.36,5,21.0917,1
688236,春立医疗,2021-12-30,5.5,1.38,5,10.6713,1
688480,赛恩斯,2022-11-25,5.5,1.84,3,3.9925,1
688513,苑东生物,2020-09-02,5.5,1.1,5,12.227,1
688676,金盘科技,2021-03-09,5.5,1.37,5,3.5038,1
000593,德龙汇能,1996-03-12,5.4,0.19,6,8.4328,2
001358,兴欣新材,2023-12-21,5.4,2.71,2,8.0959,1
002160,常铝股份,2007-08-21,5.4,0.3,8,22.5939,6
002475,立讯精密,2010-09-15,5.4,0.36,15,77.9748,3
002611,东方精工,2011-08-30,5.4,0.38,7,38.1517,3
002681,奋达科技,2012-06-05,5.4,0.42,7,16.079,3
002824,和胜股份,2017-01-12,5.4,0.6,9,5.551,2
002896,中大力德,2017-08-29,5.4,0.68,8,1.9883,1
002908,德生科技,2017-10-20,5.4,0.68,8,4.1069,2
002957,科瑞技术,2019-07-26,5.4,0.91,6,6.7156,2
300079,数码视讯,2010-04-30,5.4,0.36,14,15.9185,1
300176,鸿特科技,2011-02-15,5.4,0.39,9,3.3357,1
300211,*ST亿通,2011-05-05,5.4,0.39,12,2.8938,1
300505,川金诺,2016-03-15,5.4,0.6,8,10.4699,3
300724,捷佳伟创,2018-08-10,5.4,0.77,7,35.288,2
301107,瑜欣电子,2022-05-24,5.4,1.81,3,4.2601,1
301207,华兰疫苗,2022-02-18,5.4,1.81,4,22.442,1
301226,祥明智能,2022-03-25,5.4,1.8,4,4.3767,1
600906,财达证券,2021-05-07,5.4,1.35,5,18.1454,1
600986,浙文互联,2004-04-26,5.4,0.26,9,22.3834,3
603073,彩蝶实业,2023-03-16,5.4,2.69,3,4.9635,1
603079,圣达生物,2017-08-23,5.4,0.68,7,5.175,2
603157,*ST拉夏,2017-09-25,5.4,1.35,3,4.0525,1
603200,上海洗霸,2017-06-01,5.4,0.67,7,2.8206,1
603528,多伦科技,2016-05-03,5.4,0.6,7,4.1979,1
603638,艾迪精密,2017-01-20,5.4,0.6,10,9.3419,2
603768,常青股份,2017-03-24,5.4,0.67,8,11.7368,2
605305,中际联合,2021-05-06,5.4,1.36,6,9.6934,1
688786,悦安新材,2021-08-26,5.4,1.35,4,2.1326,1
000561,烽火电子,1994-05-09,5.3,0.17,4,8.7001,1
002290,禾盛新材,2009-09-03,5.3,0.33,8,9.115,2
002426,胜利精密,2010-06-08,5.3,0.35,8,57.9181,4
002578,闽发铝业,2011-04-28,5.3,0.38,5,10.5158,2
002602,ST华通,2011-07-28,5.3,0.38,7,84.7714,4
002660,茂硕电源,2012-03-16,5.3,0.41,7,9.1119,3
002686,亿利达,2012-07-03,5.3,0.41,11,10.7265,3
002793,罗欣药业,2016-04-15,5.3,0.59,6,2.5737,1
002880,卫光生物,2017-06-16,5.3,0.67,8,6.2296,1
002997,瑞鹄模具,2020-09-03,5.3,1.07,5,4.9606,1
300131,英唐智控,2010-10-19,5.3,0.36,9,8.5329,3
300237,美晨科技,2011-06-29,5.3,0.38,8,13.3126,3
300250,初灵信息,2011-08-03,5.3,0.38,7,5.6825,3
300285,国瓷材料,2012-01-13,5.3,0.38,14,19.7628,3
300339,润和软件,2012-07-18,5.3,0.4,7,18.9741,4
300525,博思软件,2016-07-26,5.3,0.59,11,6.052,2
300921,南凌科技,2020-12-22,5.3,1.05,5,5.2793,1
301100,风光股份,2021-12-17,5.3,1.32,3,12.9942,1
301158,德石股份,2022-01-17,5.3,1.34,5,5.5133,1
301223,中荣股份,2022-10-26,5.3,1.77,3,11.7827,1
301359,东南电子,2022-11-09,5.3,1.78,3,3.8507,1
600490,鹏欣资源,2003-06-26,5.3,0.24,3,36.8779,3
600980,北矿科技,2004-05-12,5.3,0.25,11,6.4375,3
601011,宝泰隆,2011-03-09,5.3,0.38,4,53.3454,4
601021,春秋航空,2015-01-21,5.3,0.48,8,81.8367,3
603663,三祥新材,2016-08-01,5.3,0.59,9,3.6235,2
605399,晨光新材,2020-08-04,5.3,1.05,5,5.6013,1
688129,东来技术,2020-10-23,5.3,1.06,5,4.0709,1
688360,德马科技,2020-06-02,5.3,1.07,5,4.6094,1
688597,煜邦电力,2021-06-17,5.3,1.32,5,2.276,1
688665,四方光电,2021-02-09,5.3,1.06,5,4.5673,1
002153,石基信息,2007-08-13,5.2,0.29,17,26.5634,2
002384,东山精密,2010-04-09,5.2,0.35,13,108.0734,5
002439,启明星辰,2010-06-23,5.2,0.35,13,48.6535,4
002551,尚荣医疗,2011-02-25,5.2,0.37,9,15.4272,4
002873,新天药业,2017-05-19,5.2,0.65,9,2.8969,1
002920,德赛西威,2017-12-26,5.2,0.65,8,19.7179,1
300221,银禧科技,2011-05-25,5.2,0.37,7,7.8739,2
300234,开尔新材,2011-06-22,5.2,0.37,13,6.0599,2
300609,汇纳科技,2017-02-15,5.2,0.65,6,7.761,2
301058,中粮科工,2021-09-09,5.2,1.29,4,3.0886,1
301059,金三江,2021-09-13,5.2,1.3,4,2.0447,1
301135,瑞德智能,2022-04-12,5.2,1.73,4,7.2672,1
600792,云煤能源,1997-01-23,5.2,0.18,2,12.9945,2
603056,德邦股份,2018-01-16,5.2,0.65,6,10.2239,2
603151,邦基科技,2022-10-19,5.2,1.73,3,6.8292,1
603220,中贝通信,2018-11-15,5.2,0.75,7,6.1087,1
603659,璞泰来,2017-11-03,5.2,0.65,8,84.0132,3
688006,杭可科技,2019-07-22,5.2,0.87,9,10.1992,1
688077,大地熊,2020-07-22,5.2,1.04,5,5.0185,1
688308,欧科亿,2020-12-10,5.2,1.03,5,13.1983,2
688689,银河微电,2021-01-27,5.2,1.05,5,3.8612,1
000837,秦川机床,1998-09-28,5.1,0.19,11,25.7809,3
002797,第一创业,2016-05-11,5.1,0.56,11,63.7123,2
002883,中设股份,2017-06-20,5.1,0.64,8,1.7684,1
002988,豪美新材,2020-05-18,5.1,1.02,4,5.8989,1
003003,天元股份,2020-09-21,5.1,1.01,4,4.185,1
300229,拓尔思,2011-06-15,5.1,0.37,13,13.5674,3
300445,康斯特,2015-04-24,5.1,0.51,11,4.4337,2
300511,雪榕生物,2016-05-04,5.1,0.56,6,9.6003,2
300552,万集科技,2016-10-21,5.1,0.57,6,6.6757,2
300584,海辰药业,2017-01-12,5.1,0.57,8,1.9846,1
300654,世纪天鸿,2017-09-26,5.1,0.64,8,3.8117,2
301002,崧盛股份,2021-06-07,5.1,1.29,4,4.012,1
301379,天山电子,2022-11-01,5.1,1.71,3,7.223,1
600652,退市游久,1990-12-19,5.1,0.16,6,3.7913,1
603396,金辰股份,2017-10-18,5.1,0.64,8,16.7656,3
603918,金桥信息,2015-05-28,5.1,0.51,9,5.1826,2
605288,凯迪股份,2020-06-01,5.1,1.02,5,10.7504,1
688139,海尔生物,2019-10-25,5.1,0.85,6,11.3961,1
688300,联瑞新材,2019-11-15,5.1,0.85,6,5.1786,1
000070,特发信息,2000-05-11,5.0,0.2,11,2.284,2
000609,ST中迪,1996-10-10,5.0,0.17,6,0.0,0
001229,魅视科技,2022-08-08,5.0,1.67,3,4.9559,1
002164,宁波东力,2007-08-23,5.0,0.28,7,11.11,3
002205,国统股份,2008-01-23,5.0,0.28,12,5.6028,2
002213,大为股份,2008-02-01,5.0,0.28,11,4.153,2
002433,太安退,2010-06-18,5.0,0.36,8,35.0443,4
002486,嘉麟杰,2010-10-15,5.0,0.33,6,5.3302,1
002726,龙大美食,2014-06-26,5.0,0.46,7,11.0872,2
002795,永和智控,2016-04-28,5.0,0.56,3,3.2821,1
003010,若羽臣,2020-09-25,5.0,1.0,5,4.1758,1
300036,超图软件,2009-12-25,5.0,0.31,12,15.1515,3
300108,*ST吉药,2010-08-25,5.0,0.33,7,3.5964,2
300247,融捷健康,2011-07-29,5.0,0.36,6,9.3446,4
300601,康泰生物,2017-02-07,5.0,0.55,9,30.9643,2
300615,欣天科技,2017-02-15,5.0,0.62,9,2.4962,1
300899,*ST凯鑫,2020-10-16,5.0,1.0,4,3.5292,1
301108,洁雅股份,2021-12-03,5.0,1.24,4,10.3183,1
301153,中科江南,2022-05-18,5.0,1.65,4,8.3979,1
301166,优宁维,2021-12-28,5.0,1.25,4,15.9552,1
301195,北路智控,2022-08-01,5.0,1.67,3,14.3081,1
301439,泓淋电力,2023-03-17,5.0,2.49,4,16.9772,1
600220,ST阳光,1999-09-27,5.0,0.2,8,0.0,0
600240,退市华业,2000-06-28,5.0,0.25,5,10.1738,1
600405,动力源,2004-04-01,5.0,0.24,7,8.5789,3
600843,上工申贝,1994-03-11,5.0,0.16,8,14.3521,2
601121,宝地矿业,2023-03-10,5.0,2.5,4,8.1445,1
603009,北特科技,2014-07-18,5.0,0.45,8,9.6899,3
603221,爱丽家居,2020-03-23,5.0,1.01,5,7.0615,1
603399,永杉锂业,2012-08-24,5.0,0.38,6,15.4188,2
603786,科博达,2019-10-15,5.0,0.84,6,10.1972,1
603869,ST智知,2015-03-26,5.0,0.5,8,12.3185,2
605005,合兴股份,2021-01-19,5.0,1.0,5,2.1152,1
688179,阿拉丁,2020-10-26,5.0,1.0,6,4.3443,1
688772,珠海冠宇,2021-10-15,5.0,1.26,4,21.0393,1
001268,联合精密,2022-06-30,4.9,1.62,4,4.4879,1
002264,新华都,2008-07-31,4.9,0.29,6,14.4538,4
002594,比亚迪,2011-06-30,4.9,0.35,11,157.2294,2
002636,金安国纪,2011-11-25,4.9,0.35,7,7.4307,1
002652,扬子新材,2012-01-19,4.9,0.35,7,2.4512,1
002828,贝肯能源,2016-12-08,4.9,0.54,8,3.2104,1
002912,中新赛克,2017-11-21,4.9,0.61,6,4.6272,1
002984,森麒麟,2020-09-11,4.9,0.99,5,39.9874,2
300173,福能东方,2011-02-01,4.9,0.33,6,9.7415,3
300188,国投智能,2011-03-16,4.9,0.35,12,11.7605,2
300623,捷捷微电,2017-03-14,4.9,0.61,9,17.9823,3
300763,锦浪科技,2019-03-19,4.9,0.82,6,40.8945,3
300822,贝仕达克,2020-03-13,4.9,0.97,6,5.4963,1
300837,浙矿股份,2020-06-05,4.9,0.99,5,3.813,1
300882,万胜智能,2020-09-10,4.9,0.99,5,3.4336,1
300896,爱美客,2020-09-28,4.9,0.98,6,34.3513,1
301186,超达装备,2021-12-23,4.9,1.21,4,4.4772,1
301258,富士莱,2022-03-29,4.9,1.64,4,10.0314,1
600115,中国东航,1997-11-05,4.9,0.18,7,559.9709,7
600550,保变电气,2001-02-28,4.9,0.2,6,43.0147,3
600689,上海三毛,1993-11-08,4.9,0.15,14,0.0,0
600996,贵广网络,2016-12-26,4.9,0.54,4,18.0951,1
601005,重庆钢铁,2007-02-28,4.9,0.27,3,29.1805,2
601702,华峰铝业,2020-09-07,4.9,0.98,5,8.8518,1
601969,海南矿业,2014-12-09,4.9,0.45,6,33.8092,3
603232,格尔软件,2017-04-21,4.9,0.62,7,8.4873,2
603272,联翔股份,2022-05-20,4.9,1.64,4,3.1199,1
603378,亚士创能,2017-09-28,4.9,0.61,6,9.7672,2
603486,科沃斯,2018-05-28,4.9,0.7,6,7.5103,1
603580,*ST艾艾,2017-05-25,4.9,0.62,7,1.3109,1
603777,来伊份,2016-10-12,4.9,0.55,6,6.6021,1
605108,同庆楼,2020-07-16,4.9,0.99,5,7.353,1
688366,昊海生科,2019-10-30,4.9,0.82,7,15.2927,1
688551,科威尔,2020-09-10,4.9,0.97,5,8.7298,2
688623,双元科技,2023-06-08,4.9,2.44,3,16.6636,1
688677,海泰新光,2021-02-26,4.9,1.22,5,6.9352,1
000972,*ST中基,2000-09-26,4.8,0.19,8,9.7113,2
002077,大港股份,2006-11-16,4.8,0.26,7,22.0697,3
002329,皇氏集团,2010-01-06,4.8,0.3,9,9.3859,3
002542,中化岩土,2011-01-28,4.8,0.32,11,13.0128,2
002619,*ST艾格,2011-09-29,4.8,0.48,4,19.0268,3
002953,日丰股份,2019-05-09,4.8,0.79,7,3.712,1
300027,华谊兄弟,2009-10-30,4.8,0.3,9,49.3509,3
300063,天龙集团,2010-03-26,4.8,0.32,7,6.4242,2
300145,南方泵业,2010-12-09,4.8,0.32,9,7.1953,2
300202,*ST聚龙,2011-04-15,4.8,0.44,8,4.3679,1
300608,思特奇,2017-02-13,4.8,0.6,8,8.2911,2
300611,美力科技,2017-02-20,4.8,0.59,9,2.2207,1
300673,佩蒂股份,2017-07-11,4.8,0.6,5,9.1028,2
300919,中伟股份,2020-12-23,4.8,0.97,6,105.0057,3
300936,中英科技,2021-01-26,4.8,0.97,4,5.1119,1
300973,立高食品,2021-04-15,4.8,1.2,6,11.0587,1
301020,密封科技,2021-07-06,4.8,1.2,5,3.4749,1
301373,凌玮科技,2023-02-08,4.8,1.61,4,8.2073,1
600831,ST广网,1994-02-24,4.8,0.15,14,16.0259,2
601127,赛力斯,2016-06-15,4.8,0.53,6,103.6491,3
601868,中国能建,2021-09-28,4.8,1.2,5,0.0,0
603011,合锻智能,2014-11-07,4.8,0.44,7,12.3371,3
603059,倍加洁,2018-03-02,4.8,0.68,6,4.4503,1
603108,润达医疗,2015-05-27,4.8,0.48,8,14.7027,2
603168,莎普爱思,2014-07-02,4.8,0.43,7,10.9579,3
603207,小方制药,2024-08-26,4.8,4.82,1,4.4822,1
603226,菲林格尔,2017-06-15,4.8,0.6,6,3.4345,1
603348,文灿股份,2018-04-26,4.8,0.68,7,18.2132,2
603707,健友股份,2017-07-19,4.8,0.61,8,4.2375,1
688160,步科股份,2020-11-12,4.8,0.97,6,8.3806,2
688230,芯导科技,2021-12-01,4.8,1.2,4,18.3049,1
688329,艾隆科技,2021-03-29,4.8,1.21,4,2.7438,1
688586,江航装备,2020-07-31,4.8,0.96,5,9.4093,1
688777,中控技术,2020-11-24,4.8,0.96,5,16.3733,1
000415,渤海租赁,1996-07-16,4.7,0.16,6,178.01,2
000762,西藏矿业,1997-07-08,4.7,0.17,9,16.2627,2
001211,双枪科技,2021-08-05,4.7,1.18,3,4.1829,1
001301,尚太科技,2022-12-28,4.7,1.57,3,20.6364,1
001316,润贝航科,2022-06-24,4.7,1.58,3,4.7308,1
002119,康强电子,2007-03-02,4.7,0.26,14,3.4807,2
002145,中核钛白,2007-08-03,4.7,0.26,8,84.861,6
002159,三特索道,2007-08-17,4.7,0.26,7,9.0873,3
002232,启明信息,2008-05-09,4.7,0.28,15,5.5646,2
002298,中电鑫龙,2009-09-29,4.7,0.3,11,25.2632,5
002309,中利集团,2009-11-27,4.7,0.29,9,57.8536,3
002325,*ST洪涛,2009-12-22,4.7,0.31,11,16.2707,2
002580,圣阳股份,2011-05-06,4.7,0.34,10,11.6869,3
002826,易明医药,2016-12-09,4.7,0.53,9,2.5183,1
002865,钧达股份,2017-04-25,4.7,0.59,7,29.6156,2
003028,振邦智能,2020-12-28,4.7,0.94,5,5.6019,1
300010,豆神教育,2009-10-30,4.7,0.29,7,24.116,4
300075,数字政通,2010-04-27,4.7,0.31,14,18.1487,3
300114,中航电测,2010-08-27,4.7,0.33,13,5.9533,2
300276,三丰智能,2011-11-15,4.7,0.33,9,12.5871,2
300595,欧普康视,2017-01-17,4.7,0.52,9,18.5353,2
300922,天秦装备,2020-12-25,4.7,0.94,5,4.0701,1
300977,深圳瑞捷,2021-04-20,4.7,1.17,4,9.2169,1
301060,兰卫医学,2021-09-13,4.7,1.17,3,1.3902,1
301122,采纳股份,2022-01-26,4.7,1.18,4,10.9726,1
301234,五洲医疗,2022-07-05,4.7,1.57,3,3.8974,1
301310,鑫宏业,2023-06-02,4.7,2.37,4,14.9737,1
301419,阿莱德,2023-02-09,4.7,1.57,3,5.4244,1
601929,吉视传媒,2012-02-23,4.7,0.36,10,18.6552,1
603315,福鞍股份,2015-04-24,4.7,0.47,8,5.7085,2
603737,三棵树,2016-06-03,4.7,0.53,8,7.2951,2
605123,派克新材,2020-08-25,4.7,0.94,6,23.4075,2
605177,东亚药业,2020-11-25,4.7,0.94,4,7.8244,1
688078,龙软科技,2019-12-30,4.7,0.78,6,3.2363,1
688395,正弦电气,2021-04-29,4.7,1.19,5,2.9743,1
688699,明微电子,2020-12-18,4.7,0.94,3,6.4237,1
000510,新金路,1993-05-07,4.6,0.14,5,1.2491,1
000632,三木集团,1996-11-21,4.6,0.16,3,0.0,0
002055,得润电子,2006-07-25,4.6,0.24,12,26.4653,4
002089,ST新海,2006-11-30,4.6,0.31,9,8.8782,3
002209,达意隆,2008-01-30,4.6,0.26,15,2.8771,2
300051,琏升科技,2010-02-11,4.6,0.29,5,4.7766,2
300245,天玑科技,2011-07-19,4.6,0.33,11,9.0618,2
300338,ST开元,2012-07-26,4.6,0.35,7,8.0292,2
300434,金石亚药,2015-04-24,4.6,0.46,7,9.2492,2
300437,清水源,2015-04-23,4.6,0.46,6,5.5037,2
300541,先进数通,2016-09-13,4.6,0.51,9,5.5006,2
300561,*ST汇科,2016-11-17,4.6,0.51,9,3.3297,1
300566,激智科技,2016-11-15,4.6,0.51,9,9.3992,2
300583,赛托生物,2017-01-06,4.6,0.52,8,12.7755,2
301071,力量钻石,2021-09-24,4.6,1.15,5,41.6466,2
301085,亚康股份,2021-10-18,4.6,1.14,4,3.7058,1
301279,金道科技,2022-04-13,4.6,1.53,3,7.0598,1
301429,森泰股份,2023-04-17,4.6,2.28,4,7.4962,1
600080,金花股份,1997-06-12,4.6,0.16,10,6.2878,1
600200,*ST苏吴,1999-04-01,4.6,0.18,14,10.8244,2
600213,*ST亚星,1999-08-31,4.6,0.18,4,3.3472,1
600429,三元股份,2003-09-15,4.6,0.21,9,49.5812,2
600732,爱旭股份,1996-08-16,4.6,0.16,6,40.9308,2
603231,索宝蛋白,2023-12-15,4.6,2.32,2,9.7946,1
605566,福莱蒽特,2021-10-25,4.6,1.16,4,9.7405,1
688218,江苏北人,2019-12-11,4.6,0.76,6,4.3324,1
688581,安杰思,2023-05-19,4.6,2.32,3,16.5101,1
688656,浩欧博,2021-01-13,4.6,0.92,5,4.9647,1
688679,通源环境,2020-12-25,4.6,0.93,6,3.3265,1
688698,伟创电气,2020-12-29,4.6,0.92,6,11.9199,2
000606,顺利退,1996-10-04,4.5,0.17,5,15.7199,4
000982,中银绒业,2000-07-06,4.5,0.19,7,31.5847,3
001217,华尔泰,2021-09-29,4.5,1.13,5,7.6089,1
001378,德冠新材,2023-10-30,4.5,2.24,3,9.5176,1
002240,盛新锂能,2008-05-23,4.5,0.26,4,53.9675,5
002355,兴民智通,2010-02-09,4.5,0.28,10,23.1516,3
002374,中锐股份,2010-03-18,4.5,0.3,6,22.7834,6
002474,榕基软件,2010-09-15,4.5,0.3,10,9.0566,1
002481,双塔食品,2010-09-21,4.5,0.3,13,18.1803,2
002501,利源股份,2010-11-17,4.5,0.3,6,53.0162,4
002791,坚朗五金,2016-03-29,4.5,0.5,10,14.7568,2
002893,京能热力,2017-09-15,4.5,0.56,6,6.3873,2
300141,和顺电气,2010-11-12,4.5,0.3,11,4.0012,1
300235,方直科技,2011-06-29,4.5,0.32,12,4.1363,2
300292,吴通控股,2012-02-29,4.5,0.34,6,8.3531,4
300493,润欣科技,2015-12-10,4.5,0.45,11,5.3037,3
300980,祥源新材,2021-04-21,4.5,1.12,4,5.2546,1
300984,金沃股份,2021-06-18,4.5,1.13,5,3.1758,1
301076,新瀚新材,2021-10-11,4.5,1.11,4,5.5476,1
301132,满坤科技,2022-08-10,4.5,1.49,3,8.7444,1
301301,川宁生物,2022-12-27,4.5,1.51,3,10.2168,1
301309,万得凯,2022-09-19,4.5,1.49,3,8.6131,1
600191,华资实业,1998-12-10,4.5,0.17,12,0.0,0
600260,*ST凯乐,2000-07-06,4.5,0.2,7,12.0713,2
600760,中航沈飞,1996-10-11,4.5,0.15,9,56.1369,2
600811,*ST东方,1994-01-06,4.5,0.14,10,86.1,1
600855,航天长峰,1994-04-25,4.5,0.15,14,4.4058,2
601177,杭齿前进,2010-10-11,4.5,0.3,13,7.9944,1
603189,网达软件,2016-09-14,4.5,0.5,8,11.0751,2
603223,恒通股份,2015-06-30,4.5,0.45,11,29.7985,3
603282,亚光股份,2023-03-15,4.5,2.27,3,5.1748,1
603755,日辰股份,2019-08-28,4.5,0.75,6,3.4266,1
603931,格林达,2020-08-19,4.5,0.9,5,5.0331,1
688210,统联精密,2021-12-27,4.5,1.11,5,7.7285,1
688687,凯因科技,2021-02-08,4.5,0.91,5,7.2587,1
000663,永安林业,1996-12-06,4.4,0.15,4,3.9558,1
000693,华泽退,1997-02-26,4.4,0.2,4,0.0,0
000760,斯太退,1997-06-27,4.4,0.18,4,14.3165,1
001326,联域股份,2023-11-09,4.4,2.22,3,6.7001,1
002137,实益达,2007-06-13,4.4,0.25,5,10.1956,3
002260,*ST德奥,2008-07-16,4.4,0.34,5,1.808,1
002268,电科网安,2008-08-11,4.4,0.26,17,30.3533,3
002306,*ST云网,2009-11-11,4.4,0.28,3,8.8575,1
002526,山东矿机,2010-12-17,4.4,0.3,7,12.5051,2
002530,金财互联,2010-12-31,4.4,0.3,7,15.3753,2
002676,顺威股份,2012-05-25,4.4,0.34,8,5.7177,1
002864,盘龙药业,2017-11-16,4.4,0.55,9,4.7888,2
002870,香山股份,2017-05-15,4.4,0.55,7,10.7576,2
002915,中欣氟材,2017-12-05,4.4,0.55,5,8.2764,3
002919,名臣健康,2017-12-18,4.4,0.55,7,2.1691,1
002990,盛视科技,2020-05-25,4.4,0.89,5,10.3676,1
003001,中岩大地,2020-10-13,4.4,0.87,5,6.6691,1
003039,顺控发展,2021-03-08,4.4,1.1,5,3.1382,1
300103,达刚控股,2010-08-12,4.4,0.3,8,4.5374,1
300159,*ST新研,2011-01-07,4.4,0.29,9,16.6478,2
300260,新莱应材,2011-09-06,4.4,0.31,13,4.0647,1
300329,海伦钢琴,2012-06-19,4.4,0.34,10,5.2111,2
300457,赢合科技,2015-05-14,4.4,0.44,10,36.5784,4
300475,香农芯创,2015-06-10,4.4,0.44,9,7.7832,2
300535,达威股份,2016-08-12,4.4,0.48,7,2.5079,1
300587,天铁科技,2017-01-05,4.4,0.49,8,11.3062,2
300685,艾德生物,2017-08-02,4.4,0.55,8,2.4723,1
300783,三只松鼠,2019-07-12,4.4,0.74,7,5.4476,1
300820,英杰电气,2020-02-13,4.4,0.89,6,6.9962,2
300938,信测标准,2021-01-27,4.4,0.87,5,5.3916,1
300983,尤安设计,2021-04-20,4.4,1.1,4,22.6653,1
301026,浩通科技,2021-07-16,4.4,1.11,4,4.7085,1
301082,久盛电气,2021-10-27,4.4,1.09,4,5.0809,1
301149,隆华新材,2021-11-10,4.4,1.09,5,6.4444,1
301255,通力科技,2022-12-27,4.4,1.46,3,5.5865,1
301335,天元宠物,2022-11-18,4.4,1.45,4,10.0717,1
600318,新力金融,2000-12-08,4.4,0.18,9,0.0,0
600503,华丽家族,2002-07-09,4.4,0.19,13,16.1159,1
600695,退市绿庭,1993-11-22,4.4,0.15,6,1.8143,1
601118,海南橡胶,2011-01-07,4.4,0.29,11,62.6836,2
601133,柏诚股份,2023-04-10,4.4,2.22,5,13.6069,1
603087,甘李药业,2020-06-29,4.4,0.88,6,32.0086,2
603312,西典新能,2024-01-11,4.4,2.21,2,10.7303,1
603535,嘉诚国际,2017-08-08,4.4,0.56,8,6.5502,2
605116,奥锐特,2020-09-21,4.4,0.87,5,2.8404,1
688005,容百科技,2019-07-22,4.4,0.74,6,24.259,2
688188,柏楚电子,2019-08-08,4.4,0.73,7,25.7009,2
688338,赛科希德,2020-08-06,4.4,0.88,5,9.2427,1
688511,*ST天微,2021-07-30,4.4,1.09,2,5.0854,1
688577,浙海德曼,2020-09-16,4.4,0.88,5,5.1776,2
688612,威迈斯,2023-07-26,4.4,2.21,3,18.3582,1
688626,翔宇医疗,2021-03-31,4.4,1.09,5,10.4966,1
000587,*ST金洲,1996-04-25,4.3,0.16,3,26.494,1
000802,北京文化,1998-01-08,4.3,0.16,13,33.9084,2
001222,源飞宠物,2022-08-18,4.3,1.45,3,4.0871,1
001230,劲旅环境,2022-07-15,4.3,1.44,3,8.2026,1
001266,宏英智能,2022-02-28,4.3,1.44,4,6.0531,1
002156,通富微电,2007-08-16,4.3,0.24,12,87.0092,5
002174,游族网络,2007-09-25,4.3,0.24,10,13.1613,3
002389,航天彩虹,2010-04-13,4.3,0.29,15,33.1847,5
002535,林州重机,2011-01-11,4.3,0.28,5,22.9466,2
002537,海联金汇,2011-01-10,4.3,0.28,7,27.7237,2
002699,*ST美盛,2012-09-11,4.3,0.35,4,28.5941,3
002742,*ST三圣,2015-02-17,4.3,0.43,6,4.3891,1
002935,天奥电子,2018-09-03,4.3,0.61,7,4.7872,1
300038,*ST数知,2010-01-08,4.3,0.36,10,41.5618,3
300059,东方财富,2010-03-19,4.3,0.29,16,52.7155,2
300308,中际旭创,2012-04-10,4.3,0.33,14,49.3895,4
300751,迈为股份,2018-11-09,4.3,0.62,8,40.5212,3
300916,朗特智能,2020-12-02,4.3,0.86,5,5.3022,1
301010,晶雪节能,2021-06-18,4.3,1.07,4,1.5722,1
301118,恒光股份,2021-11-18,4.3,1.07,3,5.4081,1
301216,万凯新材,2022-03-29,4.3,1.42,4,29.1493,1
301330,熵基科技,2022-08-17,4.3,1.44,3,14.573,1
600122,ST宏图,1998-04-20,4.3,0.17,10,22.5568,2
600601,方正科技,1990-12-19,4.3,0.12,13,16.9885,2
603683,晶华新材,2017-10-20,4.3,0.53,8,9.0632,3
603709,中源家居,2018-02-08,4.3,0.53,5,3.5124,1
603822,嘉澳环保,2016-04-28,4.3,0.48,6,1.8262,1
603909,建发合诚,2016-06-28,4.3,0.48,9,2.2278,1
605128,上海沿浦,2020-09-15,4.3,0.86,5,7.8939,2
605376,博迁新材,2020-12-08,4.3,0.87,6,6.9935,1
688063,派能科技,2020-12-30,4.3,0.86,5,69.91,2
688332,中科蓝讯,2022-07-15,4.3,1.43,4,25.8923,1
688611,杭州柯林,2021-04-12,4.3,1.08,4,3.912,1
