序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4775,002782,可立克,15.84,-1.86,-0.3,616963.0,986132346.98,7.87,16.95,15.68,16.65,16.14,2.3,12.68,26.1,3.79,7868235086.0,7706179008.0,0.0,0.32,30.05,26.72
4776,600855,航天长峰,16.8,-1.87,-0.32,583913.0,1019274019.0,10.16,18.33,16.59,17.0,17.12,1.23,12.49,-45.95,5.02,7871517830.0,7856347430.0,0.0,-0.59,29.93,30.43
4777,002258,利尔化学,12.05,-1.87,-0.23,158940.0,192228025.38,2.12,12.28,12.02,12.25,12.28,1.45,1.99,15.76,1.25,9645268597.0,9629761657.0,0.08,0.08,16.09,49.32
4778,688068,热景生物,229.37,-1.87,-4.38,21559.0,497546295.0,8.31,243.48,224.05,232.0,233.75,0.78,2.33,-221.43,7.12,21264420198.0,21264420198.0,0.0,0.24,108.75,270.91
4779,688179,阿拉丁,15.25,-1.87,-0.29,87084.0,132642983.0,5.02,15.77,14.99,15.77,15.54,1.1,2.62,52.44,5.11,5072183535.0,5072183535.0,-0.2,0.0,19.89,34.6
4780,300891,惠云钛业,9.97,-1.87,-0.19,166883.0,166668123.47,3.15,10.2,9.88,10.1,10.16,1.46,5.02,97.21,3.1,3988078962.0,3314244050.0,0.3,0.5,6.29,22.18
4781,601595,上海电影,36.77,-1.87,-0.7,221158.0,828072555.0,5.07,38.5,36.6,37.3,37.47,0.77,4.93,63.12,9.67,16480314000.0,16480314000.0,0.0,0.05,23.39,48.87
4782,002667,威领股份,12.52,-1.88,-0.24,133992.0,167420071.95,2.74,12.71,12.36,12.62,12.76,1.38,5.69,-30.35,8.91,3034484920.0,2950538320.0,-0.08,0.0,-7.74,18.11
4783,300716,ST泉为,8.34,-1.88,-0.16,40367.0,33706016.5,3.88,8.55,8.22,8.5,8.5,0.95,2.52,-20.0,117.7,1334566800.0,1334566800.0,0.48,0.48,10.46,-32.52
4784,002046,国机精工,31.35,-1.88,-0.6,826934.0,2612774876.04,6.57,32.9,30.8,31.95,31.95,1.04,15.68,47.5,4.03,16811965277.0,16530297001.0,-0.06,-0.06,96.06,127.34
4785,600475,华光环能,22.45,-1.88,-0.43,337835.0,747177174.0,4.76,22.61,21.52,22.23,22.88,1.02,3.58,41.58,2.49,21461430616.0,21167784616.0,0.22,0.4,128.62,159.24
4786,871553,凯腾精工,9.93,-1.88,-0.19,14815.0,14820542.82,2.27,10.16,9.93,10.12,10.12,0.63,1.61,-173.26,4.32,1426846268.0,912221615.0,0.0,-0.3,-6.67,44.54
4787,601231,环旭电子,17.22,-1.88,-0.33,309195.0,533243388.0,2.17,17.46,17.08,17.41,17.55,0.9,1.41,29.64,2.08,37819837057.0,37819837057.0,0.06,0.0,25.05,5.84
4788,300922,天秦装备,31.28,-1.88,-0.6,100711.0,316184950.96,5.55,32.6,30.83,31.71,31.88,0.67,8.08,134.17,5.5,4960456221.0,3899603091.0,0.0,0.1,41.8,120.75
4789,301137,哈焊华通,32.97,-1.88,-0.63,44053.0,145699586.0,2.47,33.57,32.74,33.57,33.6,0.9,4.33,243.67,4.45,5994387798.0,3353108346.0,0.03,0.0,33.48,89.7
4790,300253,卫宁健康,10.37,-1.89,-0.2,681624.0,709451419.5,2.08,10.55,10.33,10.53,10.57,0.65,3.56,1084.56,3.89,22946758223.0,19836219574.0,-0.1,0.1,4.85,45.03
4791,002775,文科股份,4.66,-1.89,-0.09,646606.0,304827199.86,3.58,4.82,4.65,4.71,4.75,0.55,14.59,214.57,11.99,2832047300.0,2065449340.0,0.0,0.22,23.28,21.04
4792,000903,ST云动,3.1,-1.9,-0.06,1083620.0,337856035.48,2.53,3.16,3.08,3.13,3.16,1.64,5.64,-60.95,3.72,5998380371.0,5952811109.0,-0.32,0.0,-13.89,-9.88
4793,002592,ST八菱,7.23,-1.9,-0.14,47755.0,34599522.0,2.71,7.37,7.17,7.32,7.37,0.72,1.82,10.91,2.2,2048484265.0,1899439355.0,0.0,0.0,26.4,50.31
4794,300762,上海瀚讯,26.31,-1.9,-0.51,653908.0,1723740968.91,5.29,27.22,25.8,27.2,26.82,0.98,10.41,312.16,6.98,16521779461.0,16521779461.0,0.08,0.27,23.35,25.11
4795,836504,博迅生物,27.94,-1.9,-0.54,17038.0,48641310.02,5.55,29.48,27.9,28.78,28.48,1.74,9.96,244.17,6.28,1210726814.0,477709822.0,-0.25,-0.25,6.36,58.39
4796,688114,华大智造,70.88,-1.91,-1.38,38476.0,274327745.0,2.81,72.83,70.8,71.94,72.26,0.79,1.81,-55.36,3.81,29522665066.0,15092654820.0,0.0,0.01,-5.93,51.49
4797,688387,信科移动-U,6.17,-1.91,-0.12,536334.0,331126483.0,3.66,6.35,6.12,6.3,6.29,0.93,3.89,-33.74,3.45,21093687500.0,8506887500.0,0.16,0.33,10.57,3.52
4798,002262,恩华药业,23.57,-1.91,-0.46,175755.0,416556149.48,3.12,24.18,23.43,24.0,24.03,0.78,1.99,17.09,3.12,23942089761.0,20780349669.0,0.0,0.08,9.07,-1.75
4799,603698,航天工程,18.53,-1.91,-0.36,91838.0,172357732.0,4.61,19.36,18.49,18.88,18.89,1.0,1.71,73.33,2.94,9931894700.0,9931894700.0,0.0,0.0,6.68,19.94
4800,300578,会畅通讯,20.53,-1.91,-0.4,69295.0,142829255.0,2.29,20.93,20.45,20.93,20.93,0.96,3.57,154.36,3.43,4070477762.0,3984750929.0,0.0,0.0,13.74,6.65
4801,603001,奥康国际,9.75,-1.91,-0.19,123524.0,119954935.0,3.72,9.93,9.56,9.7,9.94,0.72,3.08,-22.18,1.54,3909555000.0,3909555000.0,0.0,-0.41,60.63,40.69
4802,688202,美迪西,58.45,-1.91,-1.14,48166.0,281437291.0,3.91,59.9,57.57,59.59,59.59,0.84,3.59,-134.96,3.69,7852885155.0,7852885155.0,0.03,0.0,92.78,93.74
4803,600539,狮头股份,11.3,-1.91,-0.22,159483.0,179807558.0,3.3,11.5,11.12,11.5,11.52,0.81,6.93,1114.47,8.06,2599000000.0,2599000000.0,-0.18,-0.26,-8.2,62.82
4804,605151,西上海,20.03,-1.91,-0.39,21644.0,43664933.0,2.6,20.55,20.02,20.5,20.42,0.88,1.61,-87.95,2.01,2695121067.0,2695121067.0,0.0,-0.15,14.33,25.74
4805,600135,乐凯胶片,8.2,-1.91,-0.16,152040.0,125082870.0,2.63,8.39,8.17,8.37,8.36,1.32,2.75,-39.67,1.86,4537118212.0,4537118212.0,0.24,0.0,10.22,24.43
4806,688561,奇安信-U,34.92,-1.91,-0.68,64631.0,226565104.0,2.72,35.58,34.61,35.58,35.6,1.17,0.94,-14.32,2.87,23926219405.0,23926219405.0,0.0,-0.09,14.6,30.15
4807,002852,道道全,12.29,-1.92,-0.24,127630.0,158546222.8,3.11,12.66,12.27,12.53,12.53,0.69,4.47,11.68,1.87,4227370468.0,3505943695.0,0.0,0.0,23.89,51.17
4808,301056,森赫股份,11.75,-1.92,-0.23,62422.0,73811014.38,3.67,12.08,11.64,11.96,11.98,0.82,3.55,47.58,4.02,3134743337.0,2067951003.0,0.43,0.34,34.59,51.03
4809,688087,英科再生,28.56,-1.92,-0.56,19519.0,55971751.0,3.47,29.37,28.36,29.04,29.12,0.59,1.05,19.21,2.07,5557679182.0,5319171194.0,0.04,-0.1,20.46,-5.59
4810,603916,苏博特,11.22,-1.92,-0.22,137616.0,155216384.0,2.19,11.46,11.21,11.42,11.44,0.92,3.27,49.88,1.17,4853930415.0,4715924415.0,0.0,-0.09,26.49,52.45
4811,600980,北矿科技,21.88,-1.93,-0.43,77862.0,170951102.0,2.06,22.31,21.85,22.28,22.31,0.81,4.15,49.87,2.97,4141085949.0,4108950574.0,-0.14,-0.09,31.02,44.14
4812,603181,皇马科技,15.28,-1.93,-0.3,170110.0,261278134.0,2.57,15.62,15.22,15.58,15.58,0.47,2.89,22.1,2.91,8995336000.0,8995336000.0,-0.26,-0.07,22.14,34.98
4813,300865,大宏立,33.46,-1.93,-0.66,37084.0,124483175.57,2.34,34.08,33.28,34.02,34.12,0.99,5.47,782.16,3.72,3201452800.0,2266849820.0,0.09,0.09,45.04,43.36
4814,688191,智洋创新,26.44,-1.93,-0.52,27976.0,74412899.0,2.6,27.08,26.38,26.98,26.96,1.32,1.21,-137.71,7.53,6124835783.0,6124835783.0,0.15,0.04,39.45,138.41
4815,002977,天箭科技,40.19,-1.93,-0.79,64719.0,261036742.16,3.17,41.3,40.0,40.99,40.98,0.54,9.71,72.59,4.43,4827622800.0,2677464632.0,0.0,0.05,-1.86,48.69
4816,301520,万邦医药,46.8,-1.93,-0.92,14111.0,66340234.32,3.86,48.35,46.51,47.8,47.72,0.7,6.29,65.83,2.08,3120000016.0,1049396026.0,0.21,0.0,20.62,22.67
4817,688772,珠海冠宇,15.23,-1.93,-0.3,197015.0,300687481.0,2.25,15.48,15.13,15.48,15.53,0.62,1.74,-181.87,2.57,17241408601.0,17241408601.0,0.0,0.2,13.49,-3.49
4818,600732,爱旭股份,14.12,-1.94,-0.28,454918.0,639578012.0,3.89,14.42,13.86,14.42,14.4,1.35,2.87,-54.28,7.96,25787505743.0,22384679471.0,0.0,0.07,22.36,28.13
4819,300095,华伍股份,11.1,-1.94,-0.22,280110.0,311433847.0,3.27,11.37,11.0,11.3,11.32,0.6,8.27,117.99,2.79,4663000820.0,3759870577.0,0.0,0.0,24.16,65.67
4820,002066,瑞泰科技,12.66,-1.94,-0.25,40821.0,52117217.6,2.4,12.97,12.66,12.91,12.91,1.04,1.77,45.1,4.13,2973922620.0,2924460000.0,-0.16,-0.08,9.61,13.24
4821,688529,豪森智能,22.28,-1.94,-0.44,78471.0,176854836.0,3.83,23.1,22.23,23.08,22.72,0.52,4.67,-29.68,1.88,3746960233.0,3746960233.0,0.13,0.13,26.38,42.0
4822,688010,福光股份,34.29,-1.94,-0.68,59897.0,205546312.0,3.52,35.08,33.85,34.86,34.97,0.8,3.73,-69.22,3.29,5505656510.0,5505656510.0,0.15,0.18,-4.06,20.57
4823,300224,正海磁材,17.67,-1.94,-0.35,561387.0,995904404.16,3.22,18.15,17.57,18.03,18.02,0.64,6.75,53.26,4.11,14802414385.0,14703014821.0,0.11,0.23,39.46,45.91
4824,300907,康平科技,31.36,-1.94,-0.62,30566.0,96550022.72,3.03,32.23,31.26,32.0,31.98,0.66,3.18,39.78,3.9,3010560000.0,3010560000.0,-0.44,-0.06,20.34,49.05
4825,873690,捷众科技,27.2,-1.95,-0.54,18739.0,51557624.16,3.89,28.26,27.18,27.79,27.74,0.29,4.35,33.35,3.33,1803360000.0,1172294976.0,0.04,-0.11,7.94,55.25
4826,688328,深科达,27.66,-1.95,-0.55,58999.0,161451681.0,4.61,28.15,26.85,28.15,28.21,0.81,6.25,45.66,3.16,2612661120.0,2612661120.0,0.04,0.25,46.27,84.65
4827,300681,英搏尔,30.17,-1.95,-0.6,116167.0,349688463.1,3.83,30.86,29.68,30.8,30.77,1.05,6.32,185.52,3.66,7933002921.0,5548240071.0,0.07,0.07,-2.74,21.46
4828,603680,今创集团,13.61,-1.95,-0.27,65644.0,89815717.0,2.52,13.92,13.57,13.83,13.88,0.74,0.84,17.85,1.99,10666412419.0,10666412419.0,0.0,-0.15,38.45,66.99
4829,301193,家联科技,19.09,-1.95,-0.38,26768.0,51538700.2,2.72,19.59,19.06,19.47,19.47,0.51,1.99,-36.72,2.4,3665512383.0,2571964641.0,0.0,0.0,23.88,15.49
4830,688511,*ST天微,24.58,-1.95,-0.49,25380.0,62526018.0,2.99,25.1,24.35,25.08,25.07,0.7,2.47,36.45,3.06,2527540310.0,2527540310.0,0.08,0.08,42.49,57.87
4831,600528,中铁工业,9.07,-1.95,-0.18,552190.0,502613175.0,1.62,9.21,9.06,9.19,9.25,0.82,2.49,15.85,0.82,20149472903.0,20149472903.0,0.0,0.0,21.58,12.53
4832,600379,宝光股份,13.08,-1.95,-0.26,75117.0,98582047.0,3.52,13.44,12.97,13.4,13.34,1.08,2.27,57.6,5.72,4319036457.0,4319036457.0,-0.23,-0.15,34.29,39.15
4833,600802,福建水泥,5.51,-1.96,-0.11,116873.0,64574327.0,2.67,5.63,5.48,5.63,5.62,0.69,2.55,-31.69,2.23,2524948684.0,2524948684.0,0.0,0.0,22.99,45.38
4834,002547,春兴精工,4.5,-1.96,-0.09,501043.0,226383175.0,2.18,4.58,4.48,4.55,4.59,0.63,4.54,-27.34,2426.12,5076257256.0,4971632247.0,0.0,0.0,-18.03,10.02
4835,871642,通易航天,19.51,-1.96,-0.39,57784.0,113762385.14,4.27,20.25,19.4,20.24,19.9,0.65,5.74,-343.49,8.32,2022607124.0,1964791190.0,-0.31,0.0,-0.76,69.36
4836,301571,国科天成,48.82,-1.97,-0.98,32021.0,157699019.07,3.37,50.3,48.62,49.7,49.8,0.9,8.92,165.75,4.79,8759572829.0,1751914585.0,0.02,0.06,9.09,15.11
4837,300781,因赛集团,42.4,-1.97,-0.85,75442.0,320784902.25,2.01,43.08,42.21,43.08,43.25,0.48,6.24,131.53,10.75,6947451576.0,5123838006.0,0.0,0.02,16.68,7.02
4838,836871,派特尔,17.38,-1.97,-0.35,18071.0,31679209.31,3.89,17.99,17.3,17.93,17.73,0.83,4.09,105.61,5.89,1477049328.0,767982800.0,0.0,-0.11,9.86,75.2
4839,002188,中天服务,5.98,-1.97,-0.12,98443.0,59114921.0,3.44,6.15,5.94,6.1,6.1,1.3,3.83,51.24,6.28,1956081107.0,1539030782.0,0.17,0.17,14.78,32.59
4840,600579,中化装备,8.9,-1.98,-0.18,175406.0,156734812.0,1.87,9.05,8.88,9.03,9.08,0.64,3.55,-45.17,2.64,4402939995.0,4402939995.0,0.0,-0.11,15.89,-27.05
4841,000768,中航西飞,28.25,-1.98,-0.57,389671.0,1099522193.16,2.78,28.7,27.9,28.7,28.82,1.0,1.41,68.02,3.73,78567461256.0,78329505460.0,0.04,0.11,12.95,0.46
4842,300168,万达信息,7.94,-1.98,-0.16,345654.0,276343392.16,1.98,8.09,7.93,8.09,8.1,0.82,2.4,-18.83,7.68,11438590893.0,11427109407.0,0.13,-0.13,8.32,0.0
4843,603937,丽岛新材,10.89,-1.98,-0.22,101892.0,110844020.0,1.98,11.02,10.8,11.0,11.11,1.58,4.88,-46.4,1.47,2274713273.0,2274713273.0,-0.09,0.0,11.01,20.2
4844,688091,上海谊众,70.82,-1.98,-1.43,36721.0,259438147.0,5.09,73.3,69.62,71.8,72.25,0.7,1.78,192.6,10.11,14638751785.0,14638751785.0,0.0,-0.28,69.79,77.4
4845,002747,埃斯顿,23.14,-1.99,-0.47,363263.0,842477035.2,2.71,23.65,23.01,23.61,23.61,0.62,4.64,398.96,10.66,20155367002.0,18104855240.0,0.0,0.13,11.84,25.08
4846,002462,嘉事堂,14.81,-1.99,-0.3,82329.0,123207961.0,2.78,15.23,14.81,15.1,15.11,0.66,2.82,23.4,1.0,4320182447.0,4316676905.0,-0.07,-0.13,14.01,16.16
4847,000534,万泽股份,16.76,-1.99,-0.34,273223.0,460360177.25,3.27,17.17,16.61,17.1,17.1,0.46,5.49,29.39,5.66,8544848276.0,8344108309.0,0.36,0.3,13.24,30.23
4848,301233,盛帮股份,60.16,-1.99,-1.22,24440.0,147929489.08,5.31,62.77,59.51,62.6,61.38,0.89,12.27,31.14,3.36,3096435200.0,1198093920.0,-0.03,-0.05,16.34,33.87
4849,600151,航天机电,7.87,-1.99,-0.16,297575.0,236280687.0,3.61,8.14,7.85,8.0,8.03,0.82,2.07,-252.42,2.32,11287565499.0,11287565499.0,0.0,0.0,14.72,-1.38
4850,002564,天沃科技,8.37,-1.99,-0.17,367770.0,310180385.06,3.75,8.62,8.3,8.54,8.54,0.62,4.28,97.72,45.75,7189030472.0,7189030472.0,0.0,0.0,46.84,88.09
4851,000590,启迪药业,12.83,-1.99,-0.26,268428.0,349028162.74,6.19,13.49,12.68,13.28,13.09,2.46,11.21,-47.25,5.28,3072416356.0,3071135408.0,0.16,0.08,32.95,80.45
4852,603678,火炬电子,37.39,-1.99,-0.76,100628.0,375829943.0,3.85,38.18,36.71,38.17,38.15,1.1,2.12,41.68,3.0,17781436333.0,17781436333.0,0.0,0.0,3.0,22.83
4853,839273,一致魔芋,37.39,-1.99,-0.76,18235.0,68720627.86,2.78,38.42,37.36,38.1,38.15,0.79,2.69,42.49,6.36,3858214538.0,2533515254.0,0.0,0.05,-27.75,156.1
4854,300021,大禹节水,5.41,-1.99,-0.11,743386.0,403622948.49,2.72,5.53,5.38,5.53,5.52,0.74,8.79,162.56,2.26,5384413162.0,4574924286.0,0.19,0.0,14.14,34.91
4855,000710,贝瑞基因,14.67,-2.0,-0.3,246684.0,363367225.69,2.47,14.97,14.6,14.9,14.97,0.53,7.55,-200.63,3.11,5186159892.0,4795319492.0,0.27,0.34,9.48,73.61
4856,301107,瑜欣电子,31.77,-2.0,-0.65,16140.0,51501182.8,2.59,32.5,31.66,32.5,32.42,0.69,2.71,33.09,3.6,3253823672.0,1892750171.0,0.0,0.0,23.81,77.88
4857,300270,中威电子,8.8,-2.0,-0.18,76482.0,67728684.0,2.34,9.0,8.79,8.98,8.98,0.94,2.98,-48.21,4.49,2664693046.0,2259029502.0,0.11,0.0,22.05,23.08
4858,301151,冠龙节能,22.1,-2.0,-0.45,61908.0,136992477.01,2.0,22.45,22.0,22.45,22.55,0.66,11.11,113.59,1.83,3734990610.0,1231786462.0,0.09,0.05,38.04,47.53
4859,873576,天力复合,31.92,-2.0,-0.65,12708.0,40758500.15,3.44,32.62,31.5,32.58,32.57,1.11,1.19,92.14,7.99,3477684000.0,3419587589.0,-0.31,-0.19,-12.67,55.25
4860,605088,冠盛股份,41.37,-2.01,-0.85,63031.0,259836789.0,3.08,42.04,40.74,42.0,42.22,0.99,3.16,24.98,3.12,8390609329.0,8262220017.0,-0.02,-0.05,12.11,69.0
4861,603087,甘李药业,61.01,-2.01,-1.25,137410.0,840444841.0,3.15,62.58,60.62,62.1,62.26,0.77,2.45,30.37,3.34,36670993343.0,34250928647.0,0.0,-0.02,22.24,41.52
4862,871634,新威凌,27.37,-2.01,-0.56,13800.0,37995011.66,1.97,27.89,27.34,27.88,27.93,0.76,3.45,143.66,6.53,1749272699.0,1094727962.0,0.11,0.0,-1.69,82.47
4863,688223,晶科能源,5.35,-2.01,-0.11,632021.0,339826437.0,2.01,5.46,5.35,5.46,5.46,1.13,0.63,-9.63,1.79,53527832348.0,53527832348.0,-0.19,-0.19,-4.12,-24.75
4864,600114,东睦股份,26.34,-2.01,-0.54,363979.0,956790921.0,3.61,26.85,25.88,26.72,26.88,0.82,5.91,31.11,5.64,16235540784.0,16235540784.0,-0.04,0.11,32.36,65.97
4865,300161,华中数控,29.05,-2.02,-0.6,58020.0,169124879.66,3.34,29.88,28.89,29.88,29.65,0.6,2.98,-24.79,3.75,5772145119.0,5664601932.0,0.03,0.07,8.36,10.33
4866,300539,横河精密,27.2,-2.02,-0.56,294467.0,816716516.17,9.44,29.09,26.47,27.6,27.76,1.15,17.07,135.55,11.0,6060165440.0,4692979880.0,0.04,0.15,92.23,159.29
4867,301163,宏德股份,28.63,-2.02,-0.59,38234.0,109720866.48,2.36,29.12,28.43,28.9,29.22,1.04,6.99,201.38,2.11,2336208000.0,1566795045.0,0.07,0.1,24.86,36.27
4868,300091,金通灵,2.89,-2.03,-0.06,348390.0,101378646.96,2.71,2.97,2.89,2.96,2.95,0.85,2.47,-14.76,7.07,4303684578.0,4084411710.0,0.0,0.0,1.05,40.98
4869,000016,深康佳Ａ,5.31,-2.03,-0.11,1901312.0,1013304562.21,2.77,5.42,5.27,5.4,5.42,2.39,11.91,33.72,5.4,12786190116.0,8477913078.0,0.0,-0.19,-0.56,-3.8
4870,002609,捷顺科技,11.11,-2.03,-0.23,135902.0,151505908.4,2.82,11.35,11.03,11.33,11.34,1.24,2.96,1134.07,3.07,7169913615.0,5103936122.0,0.09,0.27,12.34,35.65
4871,688239,航宇科技,37.16,-2.03,-0.77,53877.0,200158478.0,3.69,38.03,36.63,37.83,37.93,1.61,2.83,41.62,3.83,7131224507.0,7079832004.0,-0.13,-0.35,23.33,30.11
4872,300769,德方纳米,36.25,-2.03,-0.75,218827.0,784924516.58,3.19,36.5,35.32,36.26,37.0,1.54,8.69,-15.19,1.88,10156816088.0,9126051978.0,0.14,0.19,24.44,-1.71
4873,600810,神马股份,9.67,-2.03,-0.2,132069.0,128582726.0,2.33,9.89,9.66,9.82,9.87,0.64,1.31,-137.44,1.44,9816095192.0,9721077772.0,0.1,0.0,2.11,20.27
4874,002738,中矿资源,41.76,-2.04,-0.87,517689.0,2116609189.3,6.45,42.55,39.8,41.5,42.63,1.48,7.28,55.89,2.52,30129500784.0,29700882366.0,0.0,0.05,42.19,19.31
4875,001328,登康口腔,44.72,-2.04,-0.93,21185.0,95524794.0,4.42,46.1,44.08,45.51,45.65,0.8,4.92,44.61,5.63,7699612336.0,1924905320.0,0.0,0.27,-18.47,44.21
4876,301009,可靠股份,14.88,-2.04,-0.31,79574.0,118920367.87,2.04,15.16,14.85,15.06,15.19,0.56,6.09,54.4,3.03,4045276800.0,1942698680.0,0.0,0.0,11.38,40.11
4877,300166,东方国信,11.98,-2.04,-0.25,1108800.0,1336433454.97,5.89,12.57,11.85,12.07,12.23,0.58,12.24,-125.09,2.27,13642174061.0,10851215193.0,-0.17,0.08,21.26,27.45
4878,002373,千方科技,11.53,-2.04,-0.24,410646.0,473420494.46,2.38,11.71,11.43,11.7,11.77,0.67,2.98,20.61,1.59,18219570119.0,15883660273.0,0.09,0.17,22.92,13.71
4879,301338,凯格精机,64.83,-2.05,-1.36,61584.0,397326242.23,3.78,65.8,63.3,65.2,66.19,0.64,17.95,51.93,4.67,6897912000.0,2223669000.0,-0.11,-0.17,73.76,109.13
4880,300218,安利股份,23.41,-2.05,-0.49,278317.0,644205417.4,5.77,23.98,22.6,23.83,23.9,0.59,12.87,27.36,3.57,5079665670.0,5063030384.0,-0.13,0.04,59.25,54.52
4881,688505,复旦张江,10.52,-2.05,-0.22,151677.0,160189990.0,3.72,10.85,10.45,10.85,10.74,0.91,2.13,954.02,4.77,10904738492.0,7475218492.0,0.1,0.19,32.83,37.7
4882,000762,西藏矿业,22.94,-2.05,-0.48,264297.0,605635925.47,2.73,23.29,22.65,23.22,23.42,1.13,5.07,-222.39,4.07,11955734772.0,11947166177.0,0.04,0.0,22.61,6.95
4883,002485,ST雪发,3.82,-2.05,-0.08,53980.0,20603089.66,2.82,3.86,3.75,3.85,3.9,1.21,0.99,-60.39,1.7,2078080000.0,2078080000.0,0.53,0.53,23.23,17.9
4884,688028,沃尔德,25.68,-2.06,-0.54,47072.0,120755044.0,3.93,26.31,25.28,26.15,26.22,1.0,3.14,45.93,2.0,3876370320.0,3844825111.0,-0.04,0.16,16.62,17.21
4885,300264,佳创视讯,6.67,-2.06,-0.14,495119.0,327914469.76,4.99,6.85,6.51,6.81,6.81,0.87,13.37,370.31,98.92,2873819645.0,2470649854.0,0.0,-0.15,19.96,23.75
4886,300004,南风股份,8.55,-2.06,-0.18,169060.0,144801401.62,2.63,8.72,8.49,8.71,8.73,1.19,3.52,63.18,2.33,4103945263.0,4103945263.0,0.0,0.23,-14.16,39.02
4887,603811,诚意药业,15.65,-2.07,-0.33,548445.0,869965026.0,7.45,16.45,15.26,16.16,15.98,0.81,16.76,27.96,4.2,5122312608.0,5122312608.0,0.38,0.19,75.45,109.22
4888,003038,鑫铂股份,18.96,-2.07,-0.4,97487.0,184784122.01,5.06,19.68,18.7,19.64,19.36,1.13,5.89,33.14,1.54,4620471704.0,3137840412.0,-0.05,0.0,-9.97,15.75
4889,002645,华宏科技,13.72,-2.07,-0.29,301902.0,415786066.25,2.5,13.99,13.64,13.99,14.01,0.57,5.89,64.08,2.45,7979838185.0,7037647246.0,-0.15,-0.07,63.92,101.17
4890,300125,*ST聆达,7.11,-2.07,-0.15,83128.0,60017615.15,3.44,7.35,7.1,7.26,7.26,1.42,3.13,-9.08,-2.96,1902635964.0,1887195981.0,0.0,0.0,3.8,8.05
4891,688690,纳微科技,26.78,-2.08,-0.57,60212.0,161363062.0,3.47,27.36,26.41,27.28,27.35,0.9,1.49,92.54,6.12,10814159407.0,10814159407.0,-0.07,-0.15,26.32,52.68
4892,688360,德马科技,23.11,-2.08,-0.49,82728.0,192683624.0,3.18,23.75,23.0,23.6,23.6,0.64,3.28,48.17,4.39,6095162364.0,5830330269.0,-0.04,0.0,17.31,75.61
4893,603959,百利科技,5.65,-2.08,-0.12,262415.0,149242212.0,5.72,5.92,5.59,5.9,5.77,0.61,5.35,-22.37,25.6,2770189305.0,2770189305.0,-0.18,-0.18,42.68,26.68
4894,688718,唯赛勃,14.93,-2.1,-0.32,18976.0,28513631.0,3.61,15.39,14.84,15.27,15.25,0.81,1.09,126.52,3.34,2594153028.0,2594153028.0,0.13,0.07,26.31,49.3
4895,833266,生物谷,11.66,-2.1,-0.25,57089.0,67730781.96,4.37,12.16,11.64,11.91,11.91,0.66,7.07,-21.56,1.59,1445840082.0,941727922.0,0.17,0.09,8.16,24.17
4896,688428,诺诚健华-U,27.97,-2.1,-0.6,72107.0,201137550.0,3.64,28.54,27.5,28.32,28.57,1.09,2.69,686.75,7.3,49357091337.0,7506021284.0,-0.04,-0.07,32.5,127.77
4897,300885,海昌新材,30.23,-2.1,-0.65,306393.0,938854813.03,9.13,32.14,29.32,30.58,30.88,0.78,18.34,106.44,8.78,7501628914.0,5048947338.0,0.0,-0.03,118.58,177.85
4898,688062,迈威生物-U,33.09,-2.1,-0.71,129804.0,426608245.0,8.08,34.61,31.88,33.87,33.8,0.93,6.36,-11.33,10.35,13222764000.0,6755985300.0,-0.03,0.09,66.62,63.81
4899,000558,天府文旅,5.6,-2.1,-0.12,1904120.0,1069292392.65,3.15,5.73,5.55,5.71,5.72,0.72,14.78,64.95,6.62,7219654114.0,7216633805.0,0.18,0.0,36.25,64.22
4900,300490,华自科技,9.77,-2.1,-0.21,191362.0,187377823.0,2.71,9.98,9.71,9.94,9.98,0.64,4.87,-13.58,1.68,3895012485.0,3842156179.0,0.1,-0.1,24.14,23.98
4901,688660,电气风电,19.05,-2.11,-0.41,853460.0,1657929556.0,6.83,20.24,18.91,19.27,19.46,0.99,6.4,-33.9,5.15,25400001270.0,25400001270.0,-0.1,-0.1,142.68,111.67
4902,603398,*ST沐邦,5.56,-2.11,-0.12,244251.0,136432472.0,4.75,5.73,5.46,5.7,5.68,0.66,5.63,-6.06,2.73,2411046873.0,2411046873.0,0.18,-0.36,5.9,-75.84
4903,688118,普元信息,30.95,-2.12,-0.67,48773.0,150851257.0,3.73,31.65,30.47,31.51,31.62,0.47,5.31,-25.8,3.48,2841755122.0,2841755122.0,0.16,0.06,29.5,48.23
4904,603271,永杰新材,39.18,-2.12,-0.85,51799.0,203354362.0,1.77,39.71,39.0,39.71,40.03,0.82,13.43,20.74,2.82,7707489600.0,1511187136.0,0.13,0.13,8.68,93.2
4905,688031,星环科技-U,53.0,-2.12,-1.15,36386.0,193206381.0,2.83,54.13,52.6,54.0,54.15,0.78,3.87,-19.2,6.24,6419864348.0,4980205632.0,0.0,0.0,9.5,14.89
4906,600644,乐山电力,13.82,-2.12,-0.3,266885.0,370705892.0,2.69,14.18,13.8,13.9,14.12,0.85,4.96,505.65,3.9,7992393705.0,7440697107.0,0.0,0.14,9.16,125.82
4907,688586,江航装备,12.47,-2.12,-0.27,169707.0,212312109.0,4.0,12.87,12.36,12.8,12.74,0.84,2.14,123.2,4.04,9867999275.0,9867999275.0,0.16,0.08,23.59,31.54
